PropertyId,Latitude,Longitude,ReviewScore,Neighborhood_Label,Leisure,Technology,Services,Location,Fitness & Wellness,Safety & Security,Apartment_features,Appliances,Baths,Beds,MaxRent,SquareFootage
hwhflg0,47.600447599999995,-122.3178424168295,4.9,19,5,3,1,11,0,0,2,0,1.0,1.0,1941.0,546.0
hwhflg0,47.600447599999995,-122.3178424168295,4.9,19,5,3,1,11,0,0,2,0,1.0,1.0,1964.0,667.0
hwhflg0,47.600447599999995,-122.3178424168295,4.9,19,5,3,1,11,0,0,2,0,1.0,1.0,1979.0,667.0
hwhflg0,47.600447599999995,-122.3178424168295,4.9,19,5,3,1,11,0,0,2,0,1.0,1.0,1995.0,667.0
hwhflg0,47.600447599999995,-122.3178424168295,4.9,19,5,3,1,11,0,0,2,0,1.0,1.0,2088.0,667.0
hwhflg0,47.600447599999995,-122.3178424168295,4.9,19,5,3,1,11,0,0,2,0,1.0,1.0,2119.0,667.0
hwhflg0,47.600447599999995,-122.3178424168295,4.9,19,5,3,1,11,0,0,2,0,1.0,1.0,1974.0,694.0
hwhflg0,47.600447599999995,-122.3178424168295,4.9,19,5,3,1,11,0,0,2,0,1.0,1.0,1995.0,694.0
hwhflg0,47.600447599999995,-122.3178424168295,4.9,19,5,3,1,11,0,0,2,0,1.0,1.0,2026.0,694.0
hwhflg0,47.600447599999995,-122.3178424168295,4.9,19,5,3,1,11,0,0,2,0,1.0,1.0,2093.0,694.0
hwhflg0,47.600447599999995,-122.3178424168295,4.9,19,5,3,1,11,0,0,2,0,1.0,1.0,2176.0,694.0
hwhflg0,47.600447599999995,-122.3178424168295,4.9,19,5,3,1,11,0,0,2,0,1.0,1.0,1979.0,608.0
hwhflg0,47.600447599999995,-122.3178424168295,4.9,19,5,3,1,11,0,0,2,0,1.0,1.0,1979.0,679.0
hwhflg0,47.600447599999995,-122.3178424168295,4.9,19,5,3,1,11,0,0,2,0,1.0,1.0,1995.0,679.0
hwhflg0,47.600447599999995,-122.3178424168295,4.9,19,5,3,1,11,0,0,2,0,1.0,1.0,2036.0,637.0
hwhflg0,47.600447599999995,-122.3178424168295,4.9,19,5,3,1,11,0,0,2,0,1.0,1.0,2078.0,637.0
hwhflg0,47.600447599999995,-122.3178424168295,4.9,19,5,3,1,11,0,0,2,0,1.0,1.0,2093.0,637.0
hwhflg0,47.600447599999995,-122.3178424168295,4.9,19,5,3,1,11,0,0,2,0,1.0,1.0,2135.0,637.0
hwhflg0,47.600447599999995,-122.3178424168295,4.9,19,5,3,1,11,0,0,2,0,1.0,1.0,1996.0,690.0
hwhflg0,47.600447599999995,-122.3178424168295,4.9,19,5,3,1,11,0,0,2,0,1.0,1.0,1996.0,694.0
hwhflg0,47.600447599999995,-122.3178424168295,4.9,19,5,3,1,11,0,0,2,0,1.0,1.0,2001.0,693.0
hwhflg0,47.600447599999995,-122.3178424168295,4.9,19,5,3,1,11,0,0,2,0,1.0,1.0,2036.0,692.0
hwhflg0,47.600447599999995,-122.3178424168295,4.9,19,5,3,1,11,0,0,2,0,1.0,1.0,2067.0,692.0
hwhflg0,47.600447599999995,-122.3178424168295,4.9,19,5,3,1,11,0,0,2,0,1.0,1.0,2078.0,692.0
hwhflg0,47.600447599999995,-122.3178424168295,4.9,19,5,3,1,11,0,0,2,0,1.0,1.0,2093.0,692.0
hwhflg0,47.600447599999995,-122.3178424168295,4.9,19,5,3,1,11,0,0,2,0,1.0,1.0,2050.0,720.0
hwhflg0,47.600447599999995,-122.3178424168295,4.9,19,5,3,1,11,0,0,2,0,1.0,1.0,2117.0,720.0
hwhflg0,47.600447599999995,-122.3178424168295,4.9,19,5,3,1,11,0,0,2,0,1.0,1.0,2148.0,720.0
hwhflg0,47.600447599999995,-122.3178424168295,4.9,19,5,3,1,11,0,0,2,0,1.0,1.0,2174.0,720.0
hwhflg0,47.600447599999995,-122.3178424168295,4.9,19,5,3,1,11,0,0,2,0,1.0,1.0,2206.0,720.0
hwhflg0,47.600447599999995,-122.3178424168295,4.9,19,5,3,1,11,0,0,2,0,1.0,1.0,2068.0,640.0
hwhflg0,47.600447599999995,-122.3178424168295,4.9,19,5,3,1,11,0,0,2,0,1.0,1.0,2133.0,775.0
hwhflg0,47.600447599999995,-122.3178424168295,4.9,19,5,3,1,11,0,0,2,0,1.0,1.0,2126.0,775.0
hwhflg0,47.600447599999995,-122.3178424168295,4.9,19,5,3,1,11,0,0,2,0,1.0,1.0,2156.0,662.0
hwhflg0,47.600447599999995,-122.3178424168295,4.9,19,5,3,1,11,0,0,2,0,1.0,1.0,2216.0,829.0
hwhflg0,47.600447599999995,-122.3178424168295,4.9,19,5,3,1,11,0,0,2,0,1.0,1.0,2216.0,770.0
hwhflg0,47.600447599999995,-122.3178424168295,4.9,19,5,3,1,11,0,0,2,0,1.0,1.0,2226.0,795.0
hwhflg0,47.600447599999995,-122.3178424168295,4.9,19,5,3,1,11,0,0,2,0,1.0,1.0,2247.0,795.0
hwhflg0,47.600447599999995,-122.3178424168295,4.9,19,5,3,1,11,0,0,2,0,1.0,1.0,2330.0,795.0
hwhflg0,47.600447599999995,-122.3178424168295,4.9,19,5,3,1,11,0,0,2,0,1.0,1.0,2387.0,795.0
hwhflg0,47.600447599999995,-122.3178424168295,4.9,19,5,3,1,11,0,0,2,0,1.0,1.0,2227.0,718.0
hwhflg0,47.600447599999995,-122.3178424168295,4.9,19,5,3,1,11,0,0,2,0,1.0,1.0,2285.0,718.0
hwhflg0,47.600447599999995,-122.3178424168295,4.9,19,5,3,1,11,0,0,2,0,1.0,1.0,2310.0,718.0
hwhflg0,47.600447599999995,-122.3178424168295,4.9,19,5,3,1,11,0,0,2,0,1.0,1.0,2368.0,718.0
hwhflg0,47.600447599999995,-122.3178424168295,4.9,19,5,3,1,11,0,0,2,0,1.0,1.0,2240.0,685.0
hwhflg0,47.600447599999995,-122.3178424168295,4.9,19,5,3,1,11,0,0,2,0,1.0,1.0,2287.0,685.0
hwhflg0,47.600447599999995,-122.3178424168295,4.9,19,5,3,1,11,0,0,2,0,1.0,1.0,2290.0,787.0
hwhflg0,47.600447599999995,-122.3178424168295,4.9,19,5,3,1,11,0,0,2,0,1.0,1.0,2362.0,787.0
hwhflg0,47.600447599999995,-122.3178424168295,4.9,19,5,3,1,11,0,0,2,0,1.0,1.0,2394.0,787.0
hwhflg0,47.600447599999995,-122.3178424168295,4.9,19,5,3,1,11,0,0,2,0,1.0,1.0,2446.0,787.0
hwhflg0,47.600447599999995,-122.3178424168295,4.9,19,5,3,1,11,0,0,2,0,1.0,1.0,2472.0,787.0
hwhflg0,47.600447599999995,-122.3178424168295,4.9,19,5,3,1,11,0,0,2,0,1.0,1.0,2399.0,818.0
hwhflg0,47.600447599999995,-122.3178424168295,4.9,19,5,3,1,11,0,0,2,0,1.0,1.0,2354.0,726.0
hwhflg0,47.600447599999995,-122.3178424168295,4.9,19,5,3,1,11,0,0,2,0,1.0,1.0,2440.0,803.0
hwhflg0,47.600447599999995,-122.3178424168295,4.9,19,5,3,1,11,0,0,2,0,1.0,1.0,2456.0,803.0
hwhflg0,47.600447599999995,-122.3178424168295,4.9,19,5,3,1,11,0,0,2,0,1.0,1.0,2472.0,803.0
hwhflg0,47.600447599999995,-122.3178424168295,4.9,19,5,3,1,11,0,0,2,0,1.0,1.0,2451.0,791.0
hwhflg0,47.600447599999995,-122.3178424168295,4.9,19,5,3,1,11,0,0,2,0,1.0,1.0,2456.0,791.0
hwhflg0,47.600447599999995,-122.3178424168295,4.9,19,5,3,1,11,0,0,2,0,1.0,1.0,2851.0,732.0
hwhflg0,47.600447599999995,-122.3178424168295,4.9,19,5,3,1,11,0,0,2,0,1.0,1.0,2045.0,557.0
hwhflg0,47.600447599999995,-122.3178424168295,4.9,19,5,3,1,11,0,0,2,0,1.0,1.0,2318.0,787.0
hwhflg0,47.600447599999995,-122.3178424168295,4.9,19,5,3,1,11,0,0,2,0,1.0,1.0,2051.0,733.0
hwhflg0,47.600447599999995,-122.3178424168295,4.9,19,5,3,1,11,0,0,2,0,1.0,1.0,2061.0,728.0
hwhflg0,47.600447599999995,-122.3178424168295,4.9,19,5,3,1,11,0,0,2,0,1.0,2.0,3183.0,946.0
hwhflg0,47.600447599999995,-122.3178424168295,4.9,19,5,3,1,11,0,0,2,0,2.0,2.0,3322.0,1047.0
hwhflg0,47.600447599999995,-122.3178424168295,4.9,19,5,3,1,11,0,0,2,0,2.0,2.0,3353.0,1132.0
hwhflg0,47.600447599999995,-122.3178424168295,4.9,19,5,3,1,11,0,0,2,0,2.0,2.0,3383.0,1132.0
hwhflg0,47.600447599999995,-122.3178424168295,4.9,19,5,3,1,11,0,0,2,0,2.0,2.0,3591.0,1091.0
hwhflg0,47.600447599999995,-122.3178424168295,4.9,19,5,3,1,11,0,0,2,0,2.0,2.0,3775.0,1091.0
hwhflg0,47.600447599999995,-122.3178424168295,4.9,19,5,3,1,11,0,0,2,0,2.0,2.0,3653.0,1087.0
hwhflg0,47.600447599999995,-122.3178424168295,4.9,19,5,3,1,11,0,0,2,0,2.0,2.0,3781.0,1087.0
hwhflg0,47.600447599999995,-122.3178424168295,4.9,19,5,3,1,11,0,0,2,0,2.0,2.0,3806.0,1087.0
hwhflg0,47.600447599999995,-122.3178424168295,4.9,19,5,3,1,11,0,0,2,0,2.0,2.0,3863.0,1087.0
