Address,Amenities,Neighborhood,NeighborhoodLink,PropertyId,PropertyName,PropertyUrl,ReviewScore,VerifiedListing,is_single_unit,Neighborhood_Label,Baths,Beds,MaxRent,Model,SquareFootage,Latitude,Longitude
1 Brady St,"['community lounge', 'coworking spaces', 'a green point rated community', 'music & podcasting room', 'package room', 'five star on site staff & customer service', 'game room', 'gas grills', 'illuminated bathroom mirrors', 'stoops (walkout patios)', 'yoga room', 'energy star certified dryer', 'entertainment lounge', 'hardwood flooring', 'onsite storage', 'tile tub surrounds', 'bike storage', 'built in wardrobes & storage cabinets', 'firepits', 'recessed lighting w/ dimmer switches', 'wifi enabled community spaces', 'attached retail space', 'central a/c and heat', 'custom built-in closets', 'full sized washer/dryer', 'large capacity microwave oven with sensor cook', ""maker's space"", 'on site market with vending', 'balconies', 'cowork conference room', 'ev charging stations', 'fingerprint resistant stainless steel appliances', 'green building', 'led lighted mirrors', 'spaw pet spa', 'super speed washer with steam capabilities', '10ft to 11ft ceilings ', 'glass enclosed showers', 'gooseneck faucet w/ vegetable sprayer', 'modern bay windows', 'phone booths', 'undercabinet lighting', 'walk in showers with glass enclosures', 'package service', 'elevator', 'clubhouse', 'lounge', 'conference rooms', 'fitness center', 'spa', 'bicycle storage', 'gameroom', 'gated', 'wi-fi', 'washer/dryer', 'air conditioning', 'stainless steel appliances', 'microwave']",Mission Dolores,https://www.apartments.com/mission-dolores-san-francisco-ca/,5eer1xp,The Brady,https://www.apartments.com/the-brady-san-francisco-ca/5eer1xp/,4.8,1,0,44,1.0,0.0,3180.0,S3.0,570,37.7735242,-122.42081390509449
1 Brady St,"['community lounge', 'coworking spaces', 'a green point rated community', 'music & podcasting room', 'package room', 'five star on site staff & customer service', 'game room', 'gas grills', 'illuminated bathroom mirrors', 'stoops (walkout patios)', 'yoga room', 'energy star certified dryer', 'entertainment lounge', 'hardwood flooring', 'onsite storage', 'tile tub surrounds', 'bike storage', 'built in wardrobes & storage cabinets', 'firepits', 'recessed lighting w/ dimmer switches', 'wifi enabled community spaces', 'attached retail space', 'central a/c and heat', 'custom built-in closets', 'full sized washer/dryer', 'large capacity microwave oven with sensor cook', ""maker's space"", 'on site market with vending', 'balconies', 'cowork conference room', 'ev charging stations', 'fingerprint resistant stainless steel appliances', 'green building', 'led lighted mirrors', 'spaw pet spa', 'super speed washer with steam capabilities', '10ft to 11ft ceilings ', 'glass enclosed showers', 'gooseneck faucet w/ vegetable sprayer', 'modern bay windows', 'phone booths', 'undercabinet lighting', 'walk in showers with glass enclosures', 'package service', 'elevator', 'clubhouse', 'lounge', 'conference rooms', 'fitness center', 'spa', 'bicycle storage', 'gameroom', 'gated', 'wi-fi', 'washer/dryer', 'air conditioning', 'stainless steel appliances', 'microwave']",Mission Dolores,https://www.apartments.com/mission-dolores-san-francisco-ca/,5eer1xp,The Brady,https://www.apartments.com/the-brady-san-francisco-ca/5eer1xp/,4.8,1,0,44,1.0,0.0,3005.0,S3.4,523,37.7735242,-122.42081390509449
1 Brady St,"['community lounge', 'coworking spaces', 'a green point rated community', 'music & podcasting room', 'package room', 'five star on site staff & customer service', 'game room', 'gas grills', 'illuminated bathroom mirrors', 'stoops (walkout patios)', 'yoga room', 'energy star certified dryer', 'entertainment lounge', 'hardwood flooring', 'onsite storage', 'tile tub surrounds', 'bike storage', 'built in wardrobes & storage cabinets', 'firepits', 'recessed lighting w/ dimmer switches', 'wifi enabled community spaces', 'attached retail space', 'central a/c and heat', 'custom built-in closets', 'full sized washer/dryer', 'large capacity microwave oven with sensor cook', ""maker's space"", 'on site market with vending', 'balconies', 'cowork conference room', 'ev charging stations', 'fingerprint resistant stainless steel appliances', 'green building', 'led lighted mirrors', 'spaw pet spa', 'super speed washer with steam capabilities', '10ft to 11ft ceilings ', 'glass enclosed showers', 'gooseneck faucet w/ vegetable sprayer', 'modern bay windows', 'phone booths', 'undercabinet lighting', 'walk in showers with glass enclosures', 'package service', 'elevator', 'clubhouse', 'lounge', 'conference rooms', 'fitness center', 'spa', 'bicycle storage', 'gameroom', 'gated', 'wi-fi', 'washer/dryer', 'air conditioning', 'stainless steel appliances', 'microwave']",Mission Dolores,https://www.apartments.com/mission-dolores-san-francisco-ca/,5eer1xp,The Brady,https://www.apartments.com/the-brady-san-francisco-ca/5eer1xp/,4.8,1,0,44,1.0,0.0,3012.0,S3.4,523,37.7735242,-122.42081390509449
1 Brady St,"['community lounge', 'coworking spaces', 'a green point rated community', 'music & podcasting room', 'package room', 'five star on site staff & customer service', 'game room', 'gas grills', 'illuminated bathroom mirrors', 'stoops (walkout patios)', 'yoga room', 'energy star certified dryer', 'entertainment lounge', 'hardwood flooring', 'onsite storage', 'tile tub surrounds', 'bike storage', 'built in wardrobes & storage cabinets', 'firepits', 'recessed lighting w/ dimmer switches', 'wifi enabled community spaces', 'attached retail space', 'central a/c and heat', 'custom built-in closets', 'full sized washer/dryer', 'large capacity microwave oven with sensor cook', ""maker's space"", 'on site market with vending', 'balconies', 'cowork conference room', 'ev charging stations', 'fingerprint resistant stainless steel appliances', 'green building', 'led lighted mirrors', 'spaw pet spa', 'super speed washer with steam capabilities', '10ft to 11ft ceilings ', 'glass enclosed showers', 'gooseneck faucet w/ vegetable sprayer', 'modern bay windows', 'phone booths', 'undercabinet lighting', 'walk in showers with glass enclosures', 'package service', 'elevator', 'clubhouse', 'lounge', 'conference rooms', 'fitness center', 'spa', 'bicycle storage', 'gameroom', 'gated', 'wi-fi', 'washer/dryer', 'air conditioning', 'stainless steel appliances', 'microwave']",Mission Dolores,https://www.apartments.com/mission-dolores-san-francisco-ca/,5eer1xp,The Brady,https://www.apartments.com/the-brady-san-francisco-ca/5eer1xp/,4.8,1,0,44,1.0,0.0,3030.0,S3.4,523,37.7735242,-122.42081390509449
1 Brady St,"['community lounge', 'coworking spaces', 'a green point rated community', 'music & podcasting room', 'package room', 'five star on site staff & customer service', 'game room', 'gas grills', 'illuminated bathroom mirrors', 'stoops (walkout patios)', 'yoga room', 'energy star certified dryer', 'entertainment lounge', 'hardwood flooring', 'onsite storage', 'tile tub surrounds', 'bike storage', 'built in wardrobes & storage cabinets', 'firepits', 'recessed lighting w/ dimmer switches', 'wifi enabled community spaces', 'attached retail space', 'central a/c and heat', 'custom built-in closets', 'full sized washer/dryer', 'large capacity microwave oven with sensor cook', ""maker's space"", 'on site market with vending', 'balconies', 'cowork conference room', 'ev charging stations', 'fingerprint resistant stainless steel appliances', 'green building', 'led lighted mirrors', 'spaw pet spa', 'super speed washer with steam capabilities', '10ft to 11ft ceilings ', 'glass enclosed showers', 'gooseneck faucet w/ vegetable sprayer', 'modern bay windows', 'phone booths', 'undercabinet lighting', 'walk in showers with glass enclosures', 'package service', 'elevator', 'clubhouse', 'lounge', 'conference rooms', 'fitness center', 'spa', 'bicycle storage', 'gameroom', 'gated', 'wi-fi', 'washer/dryer', 'air conditioning', 'stainless steel appliances', 'microwave']",Mission Dolores,https://www.apartments.com/mission-dolores-san-francisco-ca/,5eer1xp,The Brady,https://www.apartments.com/the-brady-san-francisco-ca/5eer1xp/,4.8,1,0,44,1.0,0.0,3055.0,S3.4,523,37.7735242,-122.42081390509449
1 Brady St,"['community lounge', 'coworking spaces', 'a green point rated community', 'music & podcasting room', 'package room', 'five star on site staff & customer service', 'game room', 'gas grills', 'illuminated bathroom mirrors', 'stoops (walkout patios)', 'yoga room', 'energy star certified dryer', 'entertainment lounge', 'hardwood flooring', 'onsite storage', 'tile tub surrounds', 'bike storage', 'built in wardrobes & storage cabinets', 'firepits', 'recessed lighting w/ dimmer switches', 'wifi enabled community spaces', 'attached retail space', 'central a/c and heat', 'custom built-in closets', 'full sized washer/dryer', 'large capacity microwave oven with sensor cook', ""maker's space"", 'on site market with vending', 'balconies', 'cowork conference room', 'ev charging stations', 'fingerprint resistant stainless steel appliances', 'green building', 'led lighted mirrors', 'spaw pet spa', 'super speed washer with steam capabilities', '10ft to 11ft ceilings ', 'glass enclosed showers', 'gooseneck faucet w/ vegetable sprayer', 'modern bay windows', 'phone booths', 'undercabinet lighting', 'walk in showers with glass enclosures', 'package service', 'elevator', 'clubhouse', 'lounge', 'conference rooms', 'fitness center', 'spa', 'bicycle storage', 'gameroom', 'gated', 'wi-fi', 'washer/dryer', 'air conditioning', 'stainless steel appliances', 'microwave']",Mission Dolores,https://www.apartments.com/mission-dolores-san-francisco-ca/,5eer1xp,The Brady,https://www.apartments.com/the-brady-san-francisco-ca/5eer1xp/,4.8,1,0,44,1.0,0.0,3080.0,S3.4,523,37.7735242,-122.42081390509449
1 Brady St,"['community lounge', 'coworking spaces', 'a green point rated community', 'music & podcasting room', 'package room', 'five star on site staff & customer service', 'game room', 'gas grills', 'illuminated bathroom mirrors', 'stoops (walkout patios)', 'yoga room', 'energy star certified dryer', 'entertainment lounge', 'hardwood flooring', 'onsite storage', 'tile tub surrounds', 'bike storage', 'built in wardrobes & storage cabinets', 'firepits', 'recessed lighting w/ dimmer switches', 'wifi enabled community spaces', 'attached retail space', 'central a/c and heat', 'custom built-in closets', 'full sized washer/dryer', 'large capacity microwave oven with sensor cook', ""maker's space"", 'on site market with vending', 'balconies', 'cowork conference room', 'ev charging stations', 'fingerprint resistant stainless steel appliances', 'green building', 'led lighted mirrors', 'spaw pet spa', 'super speed washer with steam capabilities', '10ft to 11ft ceilings ', 'glass enclosed showers', 'gooseneck faucet w/ vegetable sprayer', 'modern bay windows', 'phone booths', 'undercabinet lighting', 'walk in showers with glass enclosures', 'package service', 'elevator', 'clubhouse', 'lounge', 'conference rooms', 'fitness center', 'spa', 'bicycle storage', 'gameroom', 'gated', 'wi-fi', 'washer/dryer', 'air conditioning', 'stainless steel appliances', 'microwave']",Mission Dolores,https://www.apartments.com/mission-dolores-san-francisco-ca/,5eer1xp,The Brady,https://www.apartments.com/the-brady-san-francisco-ca/5eer1xp/,4.8,1,0,44,1.0,0.0,3041.0,S2.4,467,37.7735242,-122.42081390509449
1 Brady St,"['community lounge', 'coworking spaces', 'a green point rated community', 'music & podcasting room', 'package room', 'five star on site staff & customer service', 'game room', 'gas grills', 'illuminated bathroom mirrors', 'stoops (walkout patios)', 'yoga room', 'energy star certified dryer', 'entertainment lounge', 'hardwood flooring', 'onsite storage', 'tile tub surrounds', 'bike storage', 'built in wardrobes & storage cabinets', 'firepits', 'recessed lighting w/ dimmer switches', 'wifi enabled community spaces', 'attached retail space', 'central a/c and heat', 'custom built-in closets', 'full sized washer/dryer', 'large capacity microwave oven with sensor cook', ""maker's space"", 'on site market with vending', 'balconies', 'cowork conference room', 'ev charging stations', 'fingerprint resistant stainless steel appliances', 'green building', 'led lighted mirrors', 'spaw pet spa', 'super speed washer with steam capabilities', '10ft to 11ft ceilings ', 'glass enclosed showers', 'gooseneck faucet w/ vegetable sprayer', 'modern bay windows', 'phone booths', 'undercabinet lighting', 'walk in showers with glass enclosures', 'package service', 'elevator', 'clubhouse', 'lounge', 'conference rooms', 'fitness center', 'spa', 'bicycle storage', 'gameroom', 'gated', 'wi-fi', 'washer/dryer', 'air conditioning', 'stainless steel appliances', 'microwave']",Mission Dolores,https://www.apartments.com/mission-dolores-san-francisco-ca/,5eer1xp,The Brady,https://www.apartments.com/the-brady-san-francisco-ca/5eer1xp/,4.8,1,0,44,1.0,0.0,3165.0,S2.0,504,37.7735242,-122.42081390509449
1 Brady St,"['community lounge', 'coworking spaces', 'a green point rated community', 'music & podcasting room', 'package room', 'five star on site staff & customer service', 'game room', 'gas grills', 'illuminated bathroom mirrors', 'stoops (walkout patios)', 'yoga room', 'energy star certified dryer', 'entertainment lounge', 'hardwood flooring', 'onsite storage', 'tile tub surrounds', 'bike storage', 'built in wardrobes & storage cabinets', 'firepits', 'recessed lighting w/ dimmer switches', 'wifi enabled community spaces', 'attached retail space', 'central a/c and heat', 'custom built-in closets', 'full sized washer/dryer', 'large capacity microwave oven with sensor cook', ""maker's space"", 'on site market with vending', 'balconies', 'cowork conference room', 'ev charging stations', 'fingerprint resistant stainless steel appliances', 'green building', 'led lighted mirrors', 'spaw pet spa', 'super speed washer with steam capabilities', '10ft to 11ft ceilings ', 'glass enclosed showers', 'gooseneck faucet w/ vegetable sprayer', 'modern bay windows', 'phone booths', 'undercabinet lighting', 'walk in showers with glass enclosures', 'package service', 'elevator', 'clubhouse', 'lounge', 'conference rooms', 'fitness center', 'spa', 'bicycle storage', 'gameroom', 'gated', 'wi-fi', 'washer/dryer', 'air conditioning', 'stainless steel appliances', 'microwave']",Mission Dolores,https://www.apartments.com/mission-dolores-san-francisco-ca/,5eer1xp,The Brady,https://www.apartments.com/the-brady-san-francisco-ca/5eer1xp/,4.8,1,0,44,1.0,0.0,3175.0,S2.0,504,37.7735242,-122.42081390509449
1 Brady St,"['community lounge', 'coworking spaces', 'a green point rated community', 'music & podcasting room', 'package room', 'five star on site staff & customer service', 'game room', 'gas grills', 'illuminated bathroom mirrors', 'stoops (walkout patios)', 'yoga room', 'energy star certified dryer', 'entertainment lounge', 'hardwood flooring', 'onsite storage', 'tile tub surrounds', 'bike storage', 'built in wardrobes & storage cabinets', 'firepits', 'recessed lighting w/ dimmer switches', 'wifi enabled community spaces', 'attached retail space', 'central a/c and heat', 'custom built-in closets', 'full sized washer/dryer', 'large capacity microwave oven with sensor cook', ""maker's space"", 'on site market with vending', 'balconies', 'cowork conference room', 'ev charging stations', 'fingerprint resistant stainless steel appliances', 'green building', 'led lighted mirrors', 'spaw pet spa', 'super speed washer with steam capabilities', '10ft to 11ft ceilings ', 'glass enclosed showers', 'gooseneck faucet w/ vegetable sprayer', 'modern bay windows', 'phone booths', 'undercabinet lighting', 'walk in showers with glass enclosures', 'package service', 'elevator', 'clubhouse', 'lounge', 'conference rooms', 'fitness center', 'spa', 'bicycle storage', 'gameroom', 'gated', 'wi-fi', 'washer/dryer', 'air conditioning', 'stainless steel appliances', 'microwave']",Mission Dolores,https://www.apartments.com/mission-dolores-san-francisco-ca/,5eer1xp,The Brady,https://www.apartments.com/the-brady-san-francisco-ca/5eer1xp/,4.8,1,0,44,1.0,0.0,3200.0,S2.0,504,37.7735242,-122.42081390509449
1 Brady St,"['community lounge', 'coworking spaces', 'a green point rated community', 'music & podcasting room', 'package room', 'five star on site staff & customer service', 'game room', 'gas grills', 'illuminated bathroom mirrors', 'stoops (walkout patios)', 'yoga room', 'energy star certified dryer', 'entertainment lounge', 'hardwood flooring', 'onsite storage', 'tile tub surrounds', 'bike storage', 'built in wardrobes & storage cabinets', 'firepits', 'recessed lighting w/ dimmer switches', 'wifi enabled community spaces', 'attached retail space', 'central a/c and heat', 'custom built-in closets', 'full sized washer/dryer', 'large capacity microwave oven with sensor cook', ""maker's space"", 'on site market with vending', 'balconies', 'cowork conference room', 'ev charging stations', 'fingerprint resistant stainless steel appliances', 'green building', 'led lighted mirrors', 'spaw pet spa', 'super speed washer with steam capabilities', '10ft to 11ft ceilings ', 'glass enclosed showers', 'gooseneck faucet w/ vegetable sprayer', 'modern bay windows', 'phone booths', 'undercabinet lighting', 'walk in showers with glass enclosures', 'package service', 'elevator', 'clubhouse', 'lounge', 'conference rooms', 'fitness center', 'spa', 'bicycle storage', 'gameroom', 'gated', 'wi-fi', 'washer/dryer', 'air conditioning', 'stainless steel appliances', 'microwave']",Mission Dolores,https://www.apartments.com/mission-dolores-san-francisco-ca/,5eer1xp,The Brady,https://www.apartments.com/the-brady-san-francisco-ca/5eer1xp/,4.8,1,0,44,1.0,0.0,3225.0,S2.0,504,37.7735242,-122.42081390509449
1 Brady St,"['community lounge', 'coworking spaces', 'a green point rated community', 'music & podcasting room', 'package room', 'five star on site staff & customer service', 'game room', 'gas grills', 'illuminated bathroom mirrors', 'stoops (walkout patios)', 'yoga room', 'energy star certified dryer', 'entertainment lounge', 'hardwood flooring', 'onsite storage', 'tile tub surrounds', 'bike storage', 'built in wardrobes & storage cabinets', 'firepits', 'recessed lighting w/ dimmer switches', 'wifi enabled community spaces', 'attached retail space', 'central a/c and heat', 'custom built-in closets', 'full sized washer/dryer', 'large capacity microwave oven with sensor cook', ""maker's space"", 'on site market with vending', 'balconies', 'cowork conference room', 'ev charging stations', 'fingerprint resistant stainless steel appliances', 'green building', 'led lighted mirrors', 'spaw pet spa', 'super speed washer with steam capabilities', '10ft to 11ft ceilings ', 'glass enclosed showers', 'gooseneck faucet w/ vegetable sprayer', 'modern bay windows', 'phone booths', 'undercabinet lighting', 'walk in showers with glass enclosures', 'package service', 'elevator', 'clubhouse', 'lounge', 'conference rooms', 'fitness center', 'spa', 'bicycle storage', 'gameroom', 'gated', 'wi-fi', 'washer/dryer', 'air conditioning', 'stainless steel appliances', 'microwave']",Mission Dolores,https://www.apartments.com/mission-dolores-san-francisco-ca/,5eer1xp,The Brady,https://www.apartments.com/the-brady-san-francisco-ca/5eer1xp/,4.8,1,0,44,1.0,0.0,3250.0,S2.0,504,37.7735242,-122.42081390509449
1 Brady St,"['community lounge', 'coworking spaces', 'a green point rated community', 'music & podcasting room', 'package room', 'five star on site staff & customer service', 'game room', 'gas grills', 'illuminated bathroom mirrors', 'stoops (walkout patios)', 'yoga room', 'energy star certified dryer', 'entertainment lounge', 'hardwood flooring', 'onsite storage', 'tile tub surrounds', 'bike storage', 'built in wardrobes & storage cabinets', 'firepits', 'recessed lighting w/ dimmer switches', 'wifi enabled community spaces', 'attached retail space', 'central a/c and heat', 'custom built-in closets', 'full sized washer/dryer', 'large capacity microwave oven with sensor cook', ""maker's space"", 'on site market with vending', 'balconies', 'cowork conference room', 'ev charging stations', 'fingerprint resistant stainless steel appliances', 'green building', 'led lighted mirrors', 'spaw pet spa', 'super speed washer with steam capabilities', '10ft to 11ft ceilings ', 'glass enclosed showers', 'gooseneck faucet w/ vegetable sprayer', 'modern bay windows', 'phone booths', 'undercabinet lighting', 'walk in showers with glass enclosures', 'package service', 'elevator', 'clubhouse', 'lounge', 'conference rooms', 'fitness center', 'spa', 'bicycle storage', 'gameroom', 'gated', 'wi-fi', 'washer/dryer', 'air conditioning', 'stainless steel appliances', 'microwave']",Mission Dolores,https://www.apartments.com/mission-dolores-san-francisco-ca/,5eer1xp,The Brady,https://www.apartments.com/the-brady-san-francisco-ca/5eer1xp/,4.8,1,0,44,1.0,0.0,3275.0,S2.0,504,37.7735242,-122.42081390509449
1 Brady St,"['community lounge', 'coworking spaces', 'a green point rated community', 'music & podcasting room', 'package room', 'five star on site staff & customer service', 'game room', 'gas grills', 'illuminated bathroom mirrors', 'stoops (walkout patios)', 'yoga room', 'energy star certified dryer', 'entertainment lounge', 'hardwood flooring', 'onsite storage', 'tile tub surrounds', 'bike storage', 'built in wardrobes & storage cabinets', 'firepits', 'recessed lighting w/ dimmer switches', 'wifi enabled community spaces', 'attached retail space', 'central a/c and heat', 'custom built-in closets', 'full sized washer/dryer', 'large capacity microwave oven with sensor cook', ""maker's space"", 'on site market with vending', 'balconies', 'cowork conference room', 'ev charging stations', 'fingerprint resistant stainless steel appliances', 'green building', 'led lighted mirrors', 'spaw pet spa', 'super speed washer with steam capabilities', '10ft to 11ft ceilings ', 'glass enclosed showers', 'gooseneck faucet w/ vegetable sprayer', 'modern bay windows', 'phone booths', 'undercabinet lighting', 'walk in showers with glass enclosures', 'package service', 'elevator', 'clubhouse', 'lounge', 'conference rooms', 'fitness center', 'spa', 'bicycle storage', 'gameroom', 'gated', 'wi-fi', 'washer/dryer', 'air conditioning', 'stainless steel appliances', 'microwave']",Mission Dolores,https://www.apartments.com/mission-dolores-san-francisco-ca/,5eer1xp,The Brady,https://www.apartments.com/the-brady-san-francisco-ca/5eer1xp/,4.8,1,0,44,1.0,0.0,3300.0,S2.0,504,37.7735242,-122.42081390509449
1 Brady St,"['community lounge', 'coworking spaces', 'a green point rated community', 'music & podcasting room', 'package room', 'five star on site staff & customer service', 'game room', 'gas grills', 'illuminated bathroom mirrors', 'stoops (walkout patios)', 'yoga room', 'energy star certified dryer', 'entertainment lounge', 'hardwood flooring', 'onsite storage', 'tile tub surrounds', 'bike storage', 'built in wardrobes & storage cabinets', 'firepits', 'recessed lighting w/ dimmer switches', 'wifi enabled community spaces', 'attached retail space', 'central a/c and heat', 'custom built-in closets', 'full sized washer/dryer', 'large capacity microwave oven with sensor cook', ""maker's space"", 'on site market with vending', 'balconies', 'cowork conference room', 'ev charging stations', 'fingerprint resistant stainless steel appliances', 'green building', 'led lighted mirrors', 'spaw pet spa', 'super speed washer with steam capabilities', '10ft to 11ft ceilings ', 'glass enclosed showers', 'gooseneck faucet w/ vegetable sprayer', 'modern bay windows', 'phone booths', 'undercabinet lighting', 'walk in showers with glass enclosures', 'package service', 'elevator', 'clubhouse', 'lounge', 'conference rooms', 'fitness center', 'spa', 'bicycle storage', 'gameroom', 'gated', 'wi-fi', 'washer/dryer', 'air conditioning', 'stainless steel appliances', 'microwave']",Mission Dolores,https://www.apartments.com/mission-dolores-san-francisco-ca/,5eer1xp,The Brady,https://www.apartments.com/the-brady-san-francisco-ca/5eer1xp/,4.8,1,0,44,1.0,0.0,3325.0,S2.0,504,37.7735242,-122.42081390509449
1 Brady St,"['community lounge', 'coworking spaces', 'a green point rated community', 'music & podcasting room', 'package room', 'five star on site staff & customer service', 'game room', 'gas grills', 'illuminated bathroom mirrors', 'stoops (walkout patios)', 'yoga room', 'energy star certified dryer', 'entertainment lounge', 'hardwood flooring', 'onsite storage', 'tile tub surrounds', 'bike storage', 'built in wardrobes & storage cabinets', 'firepits', 'recessed lighting w/ dimmer switches', 'wifi enabled community spaces', 'attached retail space', 'central a/c and heat', 'custom built-in closets', 'full sized washer/dryer', 'large capacity microwave oven with sensor cook', ""maker's space"", 'on site market with vending', 'balconies', 'cowork conference room', 'ev charging stations', 'fingerprint resistant stainless steel appliances', 'green building', 'led lighted mirrors', 'spaw pet spa', 'super speed washer with steam capabilities', '10ft to 11ft ceilings ', 'glass enclosed showers', 'gooseneck faucet w/ vegetable sprayer', 'modern bay windows', 'phone booths', 'undercabinet lighting', 'walk in showers with glass enclosures', 'package service', 'elevator', 'clubhouse', 'lounge', 'conference rooms', 'fitness center', 'spa', 'bicycle storage', 'gameroom', 'gated', 'wi-fi', 'washer/dryer', 'air conditioning', 'stainless steel appliances', 'microwave']",Mission Dolores,https://www.apartments.com/mission-dolores-san-francisco-ca/,5eer1xp,The Brady,https://www.apartments.com/the-brady-san-francisco-ca/5eer1xp/,4.8,1,0,44,1.0,0.0,3175.0,S5.0,532,37.7735242,-122.42081390509449
1 Brady St,"['community lounge', 'coworking spaces', 'a green point rated community', 'music & podcasting room', 'package room', 'five star on site staff & customer service', 'game room', 'gas grills', 'illuminated bathroom mirrors', 'stoops (walkout patios)', 'yoga room', 'energy star certified dryer', 'entertainment lounge', 'hardwood flooring', 'onsite storage', 'tile tub surrounds', 'bike storage', 'built in wardrobes & storage cabinets', 'firepits', 'recessed lighting w/ dimmer switches', 'wifi enabled community spaces', 'attached retail space', 'central a/c and heat', 'custom built-in closets', 'full sized washer/dryer', 'large capacity microwave oven with sensor cook', ""maker's space"", 'on site market with vending', 'balconies', 'cowork conference room', 'ev charging stations', 'fingerprint resistant stainless steel appliances', 'green building', 'led lighted mirrors', 'spaw pet spa', 'super speed washer with steam capabilities', '10ft to 11ft ceilings ', 'glass enclosed showers', 'gooseneck faucet w/ vegetable sprayer', 'modern bay windows', 'phone booths', 'undercabinet lighting', 'walk in showers with glass enclosures', 'package service', 'elevator', 'clubhouse', 'lounge', 'conference rooms', 'fitness center', 'spa', 'bicycle storage', 'gameroom', 'gated', 'wi-fi', 'washer/dryer', 'air conditioning', 'stainless steel appliances', 'microwave']",Mission Dolores,https://www.apartments.com/mission-dolores-san-francisco-ca/,5eer1xp,The Brady,https://www.apartments.com/the-brady-san-francisco-ca/5eer1xp/,4.8,1,0,44,1.0,0.0,3186.0,S1.6,495,37.7735242,-122.42081390509449
1 Brady St,"['community lounge', 'coworking spaces', 'a green point rated community', 'music & podcasting room', 'package room', 'five star on site staff & customer service', 'game room', 'gas grills', 'illuminated bathroom mirrors', 'stoops (walkout patios)', 'yoga room', 'energy star certified dryer', 'entertainment lounge', 'hardwood flooring', 'onsite storage', 'tile tub surrounds', 'bike storage', 'built in wardrobes & storage cabinets', 'firepits', 'recessed lighting w/ dimmer switches', 'wifi enabled community spaces', 'attached retail space', 'central a/c and heat', 'custom built-in closets', 'full sized washer/dryer', 'large capacity microwave oven with sensor cook', ""maker's space"", 'on site market with vending', 'balconies', 'cowork conference room', 'ev charging stations', 'fingerprint resistant stainless steel appliances', 'green building', 'led lighted mirrors', 'spaw pet spa', 'super speed washer with steam capabilities', '10ft to 11ft ceilings ', 'glass enclosed showers', 'gooseneck faucet w/ vegetable sprayer', 'modern bay windows', 'phone booths', 'undercabinet lighting', 'walk in showers with glass enclosures', 'package service', 'elevator', 'clubhouse', 'lounge', 'conference rooms', 'fitness center', 'spa', 'bicycle storage', 'gameroom', 'gated', 'wi-fi', 'washer/dryer', 'air conditioning', 'stainless steel appliances', 'microwave']",Mission Dolores,https://www.apartments.com/mission-dolores-san-francisco-ca/,5eer1xp,The Brady,https://www.apartments.com/the-brady-san-francisco-ca/5eer1xp/,4.8,1,0,44,1.0,0.0,3261.0,S1.6,495,37.7735242,-122.42081390509449
1 Brady St,"['community lounge', 'coworking spaces', 'a green point rated community', 'music & podcasting room', 'package room', 'five star on site staff & customer service', 'game room', 'gas grills', 'illuminated bathroom mirrors', 'stoops (walkout patios)', 'yoga room', 'energy star certified dryer', 'entertainment lounge', 'hardwood flooring', 'onsite storage', 'tile tub surrounds', 'bike storage', 'built in wardrobes & storage cabinets', 'firepits', 'recessed lighting w/ dimmer switches', 'wifi enabled community spaces', 'attached retail space', 'central a/c and heat', 'custom built-in closets', 'full sized washer/dryer', 'large capacity microwave oven with sensor cook', ""maker's space"", 'on site market with vending', 'balconies', 'cowork conference room', 'ev charging stations', 'fingerprint resistant stainless steel appliances', 'green building', 'led lighted mirrors', 'spaw pet spa', 'super speed washer with steam capabilities', '10ft to 11ft ceilings ', 'glass enclosed showers', 'gooseneck faucet w/ vegetable sprayer', 'modern bay windows', 'phone booths', 'undercabinet lighting', 'walk in showers with glass enclosures', 'package service', 'elevator', 'clubhouse', 'lounge', 'conference rooms', 'fitness center', 'spa', 'bicycle storage', 'gameroom', 'gated', 'wi-fi', 'washer/dryer', 'air conditioning', 'stainless steel appliances', 'microwave']",Mission Dolores,https://www.apartments.com/mission-dolores-san-francisco-ca/,5eer1xp,The Brady,https://www.apartments.com/the-brady-san-francisco-ca/5eer1xp/,4.8,1,0,44,1.0,0.0,3311.0,S1.6,495,37.7735242,-122.42081390509449
