Address,Amenities,Neighborhood,NeighborhoodLink,PropertyId,PropertyName,PropertyUrl,ReviewScore,VerifiedListing,is_single_unit,Neighborhood_Label,Baths,Beds,MaxRent,Model,SquareFootage,Latitude,Longitude
305-315 E 86th St,"['one month free or op', 'indoor swimming pool', 'laundry on every floor', 'private outdoor space', 'renovated', 'no fee rentals', 'carnegie hill school district 2', 'lounge', 'valet', 'heat/hot water included', 'on-site dry cleaner & valet', 'stainless steel appliances', 'two short blocks to 4,5,6 train', 'on-site dry cleaner', 'on-site garage', 'gym and fitness center', 'indoor & outdoor seating area', 'outdoor areas', 'laundry facilities', 'maintenance on site', 'doorman', 'elevator', 'lounge', 'fitness center', 'pool', 'high speed internet access', 'washer/dryer', 'air conditioning', 'heating', 'smoke free', 'tub/shower', 'dishwasher', 'disposal', 'granite countertops', 'stainless steel appliances', 'kitchen', 'microwave', 'oven', 'range', 'refrigerator', 'freezer', 'instant hot water', 'hardwood floors', 'den']",Yorkville,https://www.apartments.com/yorkville-new-york-ny/,bzg2v49,Yorkshire Towers,https://www.apartments.com/yorkshire-towers-new-york-ny/bzg2v49/,4.8,1,0,57,2.0,2.0,7187.0,Flex 3 / 2 Bathroom,1221,40.7788894,-73.9541214
305-315 E 86th St,"['one month free or op', 'indoor swimming pool', 'laundry on every floor', 'private outdoor space', 'renovated', 'no fee rentals', 'carnegie hill school district 2', 'lounge', 'valet', 'heat/hot water included', 'on-site dry cleaner & valet', 'stainless steel appliances', 'two short blocks to 4,5,6 train', 'on-site dry cleaner', 'on-site garage', 'gym and fitness center', 'indoor & outdoor seating area', 'outdoor areas', 'laundry facilities', 'maintenance on site', 'doorman', 'elevator', 'lounge', 'fitness center', 'pool', 'high speed internet access', 'washer/dryer', 'air conditioning', 'heating', 'smoke free', 'tub/shower', 'dishwasher', 'disposal', 'granite countertops', 'stainless steel appliances', 'kitchen', 'microwave', 'oven', 'range', 'refrigerator', 'freezer', 'instant hot water', 'hardwood floors', 'den']",Yorkville,https://www.apartments.com/yorkville-new-york-ny/,bzg2v49,Yorkshire Towers,https://www.apartments.com/yorkshire-towers-new-york-ny/bzg2v49/,4.8,1,0,57,2.0,2.0,6999.0,2 Bedroom / 2 Bathroom,1276,40.7788894,-73.9541214
305-315 E 86th St,"['one month free or op', 'indoor swimming pool', 'laundry on every floor', 'private outdoor space', 'renovated', 'no fee rentals', 'carnegie hill school district 2', 'lounge', 'valet', 'heat/hot water included', 'on-site dry cleaner & valet', 'stainless steel appliances', 'two short blocks to 4,5,6 train', 'on-site dry cleaner', 'on-site garage', 'gym and fitness center', 'indoor & outdoor seating area', 'outdoor areas', 'laundry facilities', 'maintenance on site', 'doorman', 'elevator', 'lounge', 'fitness center', 'pool', 'high speed internet access', 'washer/dryer', 'air conditioning', 'heating', 'smoke free', 'tub/shower', 'dishwasher', 'disposal', 'granite countertops', 'stainless steel appliances', 'kitchen', 'microwave', 'oven', 'range', 'refrigerator', 'freezer', 'instant hot water', 'hardwood floors', 'den']",Yorkville,https://www.apartments.com/yorkville-new-york-ny/,bzg2v49,Yorkshire Towers,https://www.apartments.com/yorkshire-towers-new-york-ny/bzg2v49/,4.8,1,0,57,2.0,3.0,8195.0,3 Bedroom / 2 Bathroom,1221,40.7788894,-73.9541214
305-315 E 86th St,"['one month free or op', 'indoor swimming pool', 'laundry on every floor', 'private outdoor space', 'renovated', 'no fee rentals', 'carnegie hill school district 2', 'lounge', 'valet', 'heat/hot water included', 'on-site dry cleaner & valet', 'stainless steel appliances', 'two short blocks to 4,5,6 train', 'on-site dry cleaner', 'on-site garage', 'gym and fitness center', 'indoor & outdoor seating area', 'outdoor areas', 'laundry facilities', 'maintenance on site', 'doorman', 'elevator', 'lounge', 'fitness center', 'pool', 'high speed internet access', 'washer/dryer', 'air conditioning', 'heating', 'smoke free', 'tub/shower', 'dishwasher', 'disposal', 'granite countertops', 'stainless steel appliances', 'kitchen', 'microwave', 'oven', 'range', 'refrigerator', 'freezer', 'instant hot water', 'hardwood floors', 'den']",Yorkville,https://www.apartments.com/yorkville-new-york-ny/,bzg2v49,Yorkshire Towers,https://www.apartments.com/yorkshire-towers-new-york-ny/bzg2v49/,4.8,1,0,57,2.0,3.0,8400.0,3 Bedroom / 2 Bathroom,1218,40.7788894,-73.9541214
305-315 E 86th St,"['one month free or op', 'indoor swimming pool', 'laundry on every floor', 'private outdoor space', 'renovated', 'no fee rentals', 'carnegie hill school district 2', 'lounge', 'valet', 'heat/hot water included', 'on-site dry cleaner & valet', 'stainless steel appliances', 'two short blocks to 4,5,6 train', 'on-site dry cleaner', 'on-site garage', 'gym and fitness center', 'indoor & outdoor seating area', 'outdoor areas', 'laundry facilities', 'maintenance on site', 'doorman', 'elevator', 'lounge', 'fitness center', 'pool', 'high speed internet access', 'washer/dryer', 'air conditioning', 'heating', 'smoke free', 'tub/shower', 'dishwasher', 'disposal', 'granite countertops', 'stainless steel appliances', 'kitchen', 'microwave', 'oven', 'range', 'refrigerator', 'freezer', 'instant hot water', 'hardwood floors', 'den']",Yorkville,https://www.apartments.com/yorkville-new-york-ny/,bzg2v49,Yorkshire Towers,https://www.apartments.com/yorkshire-towers-new-york-ny/bzg2v49/,4.8,1,0,57,2.0,3.0,9324.0,3 Bedroom / 2 Bathroom,1218,40.7788894,-73.9541214
305-315 E 86th St,"['one month free or op', 'indoor swimming pool', 'laundry on every floor', 'private outdoor space', 'renovated', 'no fee rentals', 'carnegie hill school district 2', 'lounge', 'valet', 'heat/hot water included', 'on-site dry cleaner & valet', 'stainless steel appliances', 'two short blocks to 4,5,6 train', 'on-site dry cleaner', 'on-site garage', 'gym and fitness center', 'indoor & outdoor seating area', 'outdoor areas', 'laundry facilities', 'maintenance on site', 'doorman', 'elevator', 'lounge', 'fitness center', 'pool', 'high speed internet access', 'washer/dryer', 'air conditioning', 'heating', 'smoke free', 'tub/shower', 'dishwasher', 'disposal', 'granite countertops', 'stainless steel appliances', 'kitchen', 'microwave', 'oven', 'range', 'refrigerator', 'freezer', 'instant hot water', 'hardwood floors', 'den']",Yorkville,https://www.apartments.com/yorkville-new-york-ny/,bzg2v49,Yorkshire Towers,https://www.apartments.com/yorkshire-towers-new-york-ny/bzg2v49/,4.8,1,0,57,3.0,4.0,13999.0,4 Bedroom / 3 Bathroom,2087,40.7788894,-73.9541214
401 E 34th St,"['deposit free with rhino', 'fireplace', 'grey on grey finish package', 'stainless steel appliances', 'white on white finish package', 'river view', 'valet service', 'white on grey finish package', 'corner location', 'entertainment kitchen', 'resident app', 'terrace', 'walnut on black finish package', 'grey wood plank flooring', 'high ceilings', 'walk-in closets', 'balcony', 'build credit score with renttrack', 'closet built-ins', 'deck', 'on-site retail', '6 finish packages', ""children's playroom"", 'granite countertops', 'partition wall divider', 'refrigerator', 'sliding glass wall divider', 'washer/dryer', 'credit card payments accepted', 'espresso wood plank flooring', 'on-site atm', 'pet friendly', 'walnut on grey finish package', 'bicycle storage room', 'bi-weekly payment program', 'bookcase divider', 'lifestyle services powered by amenify', 'moving services with move matcher', 'outdoor lounge', 'oversized kitchen', 'smart home gigstreem internet', 'stackable washer and dryer', 'white appliances', 'package service', 'laundry facilities', 'maintenance on site', 'property manager on site', 'doorman', 'concierge', 'furnished units available', 'on-site atm', 'on-site retail', 'elevator', 'business center', 'clubhouse', 'lounge', 'fitness center', 'playground', 'high speed internet access', 'washer/dryer', 'fireplace', 'granite countertops', 'stainless steel appliances', 'kitchen', 'refrigerator', 'high ceilings', 'walk-in closets', 'deck']",Murray Hill,https://www.apartments.com/murray-hill-new-york-ny/,938hg25,View 34,https://www.apartments.com/view-34-new-york-ny/938hg25/,4.6,1,0,37,1.0,0.0,3744.0,Studio E1A,432,40.7436487,-73.9727084
401 E 34th St,"['deposit free with rhino', 'fireplace', 'grey on grey finish package', 'stainless steel appliances', 'white on white finish package', 'river view', 'valet service', 'white on grey finish package', 'corner location', 'entertainment kitchen', 'resident app', 'terrace', 'walnut on black finish package', 'grey wood plank flooring', 'high ceilings', 'walk-in closets', 'balcony', 'build credit score with renttrack', 'closet built-ins', 'deck', 'on-site retail', '6 finish packages', ""children's playroom"", 'granite countertops', 'partition wall divider', 'refrigerator', 'sliding glass wall divider', 'washer/dryer', 'credit card payments accepted', 'espresso wood plank flooring', 'on-site atm', 'pet friendly', 'walnut on grey finish package', 'bicycle storage room', 'bi-weekly payment program', 'bookcase divider', 'lifestyle services powered by amenify', 'moving services with move matcher', 'outdoor lounge', 'oversized kitchen', 'smart home gigstreem internet', 'stackable washer and dryer', 'white appliances', 'package service', 'laundry facilities', 'maintenance on site', 'property manager on site', 'doorman', 'concierge', 'furnished units available', 'on-site atm', 'on-site retail', 'elevator', 'business center', 'clubhouse', 'lounge', 'fitness center', 'playground', 'high speed internet access', 'washer/dryer', 'fireplace', 'granite countertops', 'stainless steel appliances', 'kitchen', 'refrigerator', 'high ceilings', 'walk-in closets', 'deck']",Murray Hill,https://www.apartments.com/murray-hill-new-york-ny/,938hg25,View 34,https://www.apartments.com/view-34-new-york-ny/938hg25/,4.6,1,0,37,1.0,1.0,3833.0,One Bedroom A1A,521,40.7436487,-73.9727084
401 E 34th St,"['deposit free with rhino', 'fireplace', 'grey on grey finish package', 'stainless steel appliances', 'white on white finish package', 'river view', 'valet service', 'white on grey finish package', 'corner location', 'entertainment kitchen', 'resident app', 'terrace', 'walnut on black finish package', 'grey wood plank flooring', 'high ceilings', 'walk-in closets', 'balcony', 'build credit score with renttrack', 'closet built-ins', 'deck', 'on-site retail', '6 finish packages', ""children's playroom"", 'granite countertops', 'partition wall divider', 'refrigerator', 'sliding glass wall divider', 'washer/dryer', 'credit card payments accepted', 'espresso wood plank flooring', 'on-site atm', 'pet friendly', 'walnut on grey finish package', 'bicycle storage room', 'bi-weekly payment program', 'bookcase divider', 'lifestyle services powered by amenify', 'moving services with move matcher', 'outdoor lounge', 'oversized kitchen', 'smart home gigstreem internet', 'stackable washer and dryer', 'white appliances', 'package service', 'laundry facilities', 'maintenance on site', 'property manager on site', 'doorman', 'concierge', 'furnished units available', 'on-site atm', 'on-site retail', 'elevator', 'business center', 'clubhouse', 'lounge', 'fitness center', 'playground', 'high speed internet access', 'washer/dryer', 'fireplace', 'granite countertops', 'stainless steel appliances', 'kitchen', 'refrigerator', 'high ceilings', 'walk-in closets', 'deck']",Murray Hill,https://www.apartments.com/murray-hill-new-york-ny/,938hg25,View 34,https://www.apartments.com/view-34-new-york-ny/938hg25/,4.6,1,0,37,1.0,1.0,4177.0,One Bedroom A1E,587,40.7436487,-73.9727084
401 E 34th St,"['deposit free with rhino', 'fireplace', 'grey on grey finish package', 'stainless steel appliances', 'white on white finish package', 'river view', 'valet service', 'white on grey finish package', 'corner location', 'entertainment kitchen', 'resident app', 'terrace', 'walnut on black finish package', 'grey wood plank flooring', 'high ceilings', 'walk-in closets', 'balcony', 'build credit score with renttrack', 'closet built-ins', 'deck', 'on-site retail', '6 finish packages', ""children's playroom"", 'granite countertops', 'partition wall divider', 'refrigerator', 'sliding glass wall divider', 'washer/dryer', 'credit card payments accepted', 'espresso wood plank flooring', 'on-site atm', 'pet friendly', 'walnut on grey finish package', 'bicycle storage room', 'bi-weekly payment program', 'bookcase divider', 'lifestyle services powered by amenify', 'moving services with move matcher', 'outdoor lounge', 'oversized kitchen', 'smart home gigstreem internet', 'stackable washer and dryer', 'white appliances', 'package service', 'laundry facilities', 'maintenance on site', 'property manager on site', 'doorman', 'concierge', 'furnished units available', 'on-site atm', 'on-site retail', 'elevator', 'business center', 'clubhouse', 'lounge', 'fitness center', 'playground', 'high speed internet access', 'washer/dryer', 'fireplace', 'granite countertops', 'stainless steel appliances', 'kitchen', 'refrigerator', 'high ceilings', 'walk-in closets', 'deck']",Murray Hill,https://www.apartments.com/murray-hill-new-york-ny/,938hg25,View 34,https://www.apartments.com/view-34-new-york-ny/938hg25/,4.6,1,0,37,1.0,1.0,4371.0,One Bedroom A1E,587,40.7436487,-73.9727084
