Baths,Beds,MaxRent,Model,PropertyId,SquareFootage
2,2,3891,B1,q9q4nlw,"1,090"
2,2,3911,B1,q9q4nlw,"1,090"
2,2,3995,B2,q9q4nlw,"1,087"
2,2,4070,B2,q9q4nlw,"1,087"
2,2,4090,B2,q9q4nlw,"1,087"
2,2,4120,B2,q9q4nlw,"1,087"
2,2,4130,B2,q9q4nlw,"1,087"
2,2,4011,B1.1,q9q4nlw,"1,151"
2,2,4071,B1.3,q9q4nlw,"1,253"
2,2,3945,B1.2,q9q4nlw,"1,217"
2,2,3901,B1a,q9q4nlw,"1,090"
2,2,4250,B3,q9q4nlw,"1,257"
2,2,3911,B1.4,q9q4nlw,"1,114"
1,1,2999,JC,709lz6y,635
1,1,3000,JC,709lz6y,635
1,1,3025,JC,709lz6y,635
1,1,3050,JC,709lz6y,635
1,1,3075,JC,709lz6y,635
1,1,3125,JC,709lz6y,635
1,1,3250,JC,709lz6y,635
1,1,3075,JB,709lz6y,641
1,1,3100,JB,709lz6y,641
1,1,3125,JB,709lz6y,641
1,1,3150,JB,709lz6y,641
1,1,3175,JB,709lz6y,641
1,1,3275,JB,709lz6y,641
1,1,3300,JB,709lz6y,641
1,1,3700,JB,709lz6y,641
1,1,3725,JB,709lz6y,641
1,1,3100,JA,709lz6y,633
1,1,3125,JA,709lz6y,633
1,1,3150,JA,709lz6y,633
1,1,3175,JA,709lz6y,633
1,1,3200,JA,709lz6y,633
1,1,3225,JA,709lz6y,633
1,1,3250,JA,709lz6y,633
1,1,3350,JA,709lz6y,633
1,1,3375,JA,709lz6y,633
1,1,3575,JA,709lz6y,633
1,1,3600,JA,709lz6y,633
1,1,3275,JD,709lz6y,658
1,1,3350,JD,709lz6y,658
1,1,3450,JD,709lz6y,658
1,1,3475,JD,709lz6y,658
1,1,3400,1B,709lz6y,808
1,1,3575,1B,709lz6y,808
1,1,3675,1B,709lz6y,808
1,1,3700,1B,709lz6y,808
1,1,3500,1E,709lz6y,783
1,1,3525,1E,709lz6y,783
1,1,3550,1E,709lz6y,783
1,1,3575,1E,709lz6y,783
1,1,3675,1E,709lz6y,783
1,1,3700,1E,709lz6y,783
1,1,3750,1A,709lz6y,814
1,1,3775,1A,709lz6y,814
1,1,3950,1A,709lz6y,814
1,1,3975,1A,709lz6y,814
1,1,4075,1A,709lz6y,814
1,1,4175,1A,709lz6y,814
1,1,3775,1F,709lz6y,798
1,1,3800,1F,709lz6y,798
1,1,3825,1F,709lz6y,798
1,1,3850,1F,709lz6y,798
1,1,3875,1F,709lz6y,798
1,1,3975,1F,709lz6y,798
1,1,4000,1F,709lz6y,798
1,1,4200,1F,709lz6y,798
1,1,3875,1G,709lz6y,808
1,1,3925,1G,709lz6y,808
1,1,3975,1G,709lz6y,808
1,1,4025,1G,709lz6y,808
1,1,4075,1G,709lz6y,808
1,1,4375,1G,709lz6y,808
1,1,4425,1G,709lz6y,808
1,1,4825,1G,709lz6y,808
1,1,3925,1C,709lz6y,780
1,1,3975,1C,709lz6y,780
1,1,4325,1C,709lz6y,780
1,1,4475,1C,709lz6y,780
1,1,4500,1C,709lz6y,780
1,1,4265,1D,709lz6y,780
1,1,4290,1D,709lz6y,780
1,1,5100,1H,709lz6y,"1,064"
1,1,5125,1H,709lz6y,"1,064"
1,1,5475,1H,709lz6y,"1,064"
1,1,5525,1H,709lz6y,"1,064"
1,1,5975,1H,709lz6y,"1,064"
2,2,5375,2A,709lz6y,"1,208"
2,2,5400,2A,709lz6y,"1,208"
2,2,5550,2A,709lz6y,"1,208"
2,2,5650,2A,709lz6y,"1,208"
2,2,5925,2A,709lz6y,"1,208"
2,2,6725,2A,709lz6y,"1,208"
2,2,6775,2A,709lz6y,"1,208"
2,2,8125,2B,709lz6y,"1,203"
2.5,2,9500,Penthouse 3,709lz6y,"1,785"
2.5,2,10000,Penthouse 5,709lz6y,"1,538"
2.5,2,11600,Penthouse 2,709lz6y,"1,914"
2,3,5675,3B,709lz6y,"1,316"
2,3,5875,3B,709lz6y,"1,316"
2,3,5975,3B,709lz6y,"1,316"
2,3,6075,3B,709lz6y,"1,316"
2,3,7125,3B,709lz6y,"1,316"
2,3,7400,3B,709lz6y,"1,316"
1,0,2995,Capri 1,l5btj5g,551
1,0,3000,Capri 1,l5btj5g,551
1,0,3250,Capri 3,l5btj5g,588
1,1,4955,Firenze L2,l5btj5g,983
1,1,6950,Firenze 3,l5btj5g,906
1,1,4465,Firenze 1,l5btj5g,735
2,2,5668,Roma 2,l5btj5g,"1,195"
2,2,5870,Roma 1,l5btj5g,"1,166"
2,2,5935,Roma 1,l5btj5g,"1,166"
2,2,7400,Roma 4,l5btj5g,"1,158"
2,2,8935,Roma L7,l5btj5g,"1,723"
2,2,6385,Roma 6,l5btj5g,"1,367"
1,1,3850,A3 1x1,06s3rn3,817
1,2,3673,B1 2x1,06s3rn3,951
2,2,3891,B4 2x2,06s3rn3,"1,163"
2,2,3942,B5 2x2,06s3rn3,"1,135"
2,2,3880,B5 2x2,06s3rn3,"1,135"
2,2,3962,B2 2x2,06s3rn3,"1,157"
2,2,4016,B3 2x2,06s3rn3,"1,117"
2,3,5765,C1 3x2,06s3rn3,"1,373"
2.5,3,6565,TH2C 3x3.5,06s3rn3,"1,784"
1,0,3794,S5,356yfhe,586
1,0,3888,S1,356yfhe,551
1,0,2573,S7T,356yfhe,568
1,0,2338,S6,356yfhe,605
1,1,3555,A10L,356yfhe,823
1,1,3960,A18T,356yfhe,773
1,1,4570,A20.1T,356yfhe,903
1,1,4079,A14T,356yfhe,849
1,1,2730,A14T,356yfhe,850
1,1,4241,A8T,356yfhe,837
1,1,4138,A13T,356yfhe,864
1,1,3504,A13T,356yfhe,869
1,1,2820,A6,356yfhe,884
2,2,4256,B1T,356yfhe,"1,129"
2,2,4823,B1T,356yfhe,"1,109"
2,2,5376,B1T,356yfhe,"1,076"
2,2,5176,B10T,356yfhe,"1,160"
2,2,4490,B10T,356yfhe,"1,160"
2,2,5226,B3,356yfhe,"1,194"
2,2,3778,B6,356yfhe,"1,243"
2,2,3738,B6,356yfhe,"1,251"
2,2,3550,B9,356yfhe,"1,201"
2,2,3629,B12T,356yfhe,"1,171"
2,2,4935,B14T,356yfhe,"1,181"
2,2,6645,B17TPH,356yfhe,"1,543"
2,2,6902,B15TPH,356yfhe,"1,658"
1,1,2395,1 Bedroom,8yyrn52,700
1,2,3025,2 Bedroom,8yyrn52,900
1,1,2949,Del Mar,6w0ksxs,758
1,1,2969,Del Mar,6w0ksxs,758
1,1,2974,Del Mar,6w0ksxs,758
1,1,2999,Del Mar,6w0ksxs,758
1,1,2969,Torrey Pines,6w0ksxs,755
1,1,2974,Torrey Pines,6w0ksxs,755
1,1,2984,Torrey Pines,6w0ksxs,755
1,1,2994,Torrey Pines,6w0ksxs,755
1,1,3009,Torrey Pines,6w0ksxs,755
2,2,3619,Pacific,6w0ksxs,"1,113"
2,2,3644,Pacific,6w0ksxs,"1,113"
2,2,3679,Pacific,6w0ksxs,"1,113"
2,2,3684,Pacific,6w0ksxs,"1,113"
2,2,3694,Pacific,6w0ksxs,"1,113"
2,2,3754,Pacific,6w0ksxs,"1,113"
2,2,3669,Cardiff,6w0ksxs,"1,095"
2,2,3674,Cardiff,6w0ksxs,"1,095"
2,2,3684,Cardiff,6w0ksxs,"1,095"
2,2,3699,Cardiff,6w0ksxs,"1,095"
2,2,3709,Cardiff,6w0ksxs,"1,095"
2,2,3714,Cardiff,6w0ksxs,"1,095"
2,2,3724,Cardiff,6w0ksxs,"1,095"
2,2,3672,Imperial,6w0ksxs,"1,148"
2,3,4349,Coronado,6w0ksxs,"1,376"
2,3,4409,Coronado,6w0ksxs,"1,376"
2,3,4434,Coronado,6w0ksxs,"1,376"
1,1,4429,1 X 1 A2,djmcwtk,743
1,1,4441,1 X 1 A2,djmcwtk,743
1,1,4453,1 X 1 A2,djmcwtk,743
1,1,4543,1 X 1 A2,djmcwtk,743
2,2,6300,2 x 2 B1,djmcwtk,998
2,2,6312,2 x 2 B1,djmcwtk,998
2,2,6344,2 x 2 B1,djmcwtk,998
2,2,6418,2 x 2 B1,djmcwtk,998
2,2,6393,2 x 2 B2.1,djmcwtk,"1,058"
2,2,6436,2 x 2 B2,djmcwtk,"1,061"
2,2,6516,2 x 2 B2,djmcwtk,"1,061"
2,2,5402,2 x 2 B2,djmcwtk,"1,061"
2,2,7332,2 x 2 B3,djmcwtk,"1,210"
2,2,7394,2 x 2 B3,djmcwtk,"1,210"
2,2,6384,2 x 2 B3,djmcwtk,"1,210"
2,2,8946,Townhome 1b,djmcwtk,"1,720"
2,2,9026,Townhome 1,djmcwtk,"1,485"
2,2,7553,Townhome 1,djmcwtk,"1,485"
2,2,6194,2 x 2 B3.1,djmcwtk,"1,190"
2,3,9170,3 x 2 C1,djmcwtk,"1,433"
2,3,9204,3 x 2 C1,djmcwtk,"1,433"
1,1,2968,A1,y8md18s,632
1,1,3082,A1,y8md18s,632
1,1,3314,A1,y8md18s,718
1,1,3398,B,y8md18s,760
1,1,3250,B,y8md18s,760
1,1,3139,B,y8md18s,760
1,1,3246,B,y8md18s,760
1,1,2978,B,y8md18s,760
2,2,3840,D,y8md18s,"1,080"
2,2,3900,D,y8md18s,"1,079"
2,2,3931,D,y8md18s,"1,079"
2,2,3808,D,y8md18s,"1,080"
2,2,3798,C,y8md18s,"1,093"
2,2,3900,C,y8md18s,"1,093"
2,2,3928,E,y8md18s,"1,174"
2,2,3936,E,y8md18s,"1,227"
2,2,3957,E,y8md18s,"1,227"
2,2,4020,E,y8md18s,"1,174"
2,2,4030,E,y8md18s,"1,174"
1,0,2051,Mission,sbfgmk7,420
1,0,2051,Mission,sbfgmk7,415
1,0,2106,Mission,sbfgmk7,423
1,0,2141,Mission,sbfgmk7,423
1,0,2141,Mission,sbfgmk7,420
1,0,2213,Cortez,sbfgmk7,398
1,0,2239,Cardiff,sbfgmk7,376
1,0,2299,Cardiff,sbfgmk7,376
1,0,2324,Cardiff,sbfgmk7,391
1,0,2240,Del Mar,sbfgmk7,435
1,0,3334,Cabrillo,sbfgmk7,844
1,1,2566,Pacific,sbfgmk7,570
1,1,2576,Pacific,sbfgmk7,570
1,1,2586,Pacific,sbfgmk7,570
1,1,2596,Pacific,sbfgmk7,570
1,1,2586,Balboa,sbfgmk7,643
1,1,2596,Balboa,sbfgmk7,644
1,1,2616,Balboa,sbfgmk7,648
1,1,2611,Sunset,sbfgmk7,612
1,1,2630,Marina,sbfgmk7,688
1,1,2630,Marina,sbfgmk7,691
1,1,2631,Alpine,sbfgmk7,665
1,1,2781,Seaport,sbfgmk7,704
1,1,2804,Palm,sbfgmk7,721
2,2,3743,Piazza,sbfgmk7,954
2.5,2,3646,B,y86krrv,"1,168"
2.5,2,3696,B,y86krrv,"1,168"
2.5,3,3715,C1,y86krrv,"1,176"
2.5,3,3745,C1,y86krrv,"1,168"
3,3,3845,C2,y86krrv,"1,281"
3,3,3895,C2,y86krrv,"1,281"
1,0,3047,Floorplan P,g3s1m5y,465
1,0,3226,Floorplan P,g3s1m5y,465
1,0,2623,Floorplan P,g3s1m5y,465
1,0,3255,Floorplan M11,g3s1m5y,402
1,0,2369,Floorplan M,g3s1m5y,429
1,0,3154,Floorplan D,g3s1m5y,514
1,0,4805,Loft A12,g3s1m5y,"1,026"
1,0,2473,Floorplan O11,g3s1m5y,440
1,1,3120,Floorplan T,g3s1m5y,558
1,1,2904,Floorplan T,g3s1m5y,558
1,1,2482,Floorplan K,g3s1m5y,626
1,1,3095,Floorplan K,g3s1m5y,626
1,1,3140,Floorplan E,g3s1m5y,686
1,1,3201,Floorplan E,g3s1m5y,686
1,1,2860,Floorplan E,g3s1m5y,686
1,1,2647,Floorplan O,g3s1m5y,607
1,1,3492,Floorplan Q,g3s1m5y,774
1,1,3342,Floorplan Q,g3s1m5y,774
1,1,4476,Loft M12,g3s1m5y,814
1,1,3120,Floorplan L,g3s1m5y,573
1,1,3460,Floorplan N,g3s1m5y,826
2,2,3537,Floorplan A,g3s1m5y,929
2,2,4436,Floorplan A,g3s1m5y,929
1,0,3301,A  Studio,sbk32d7,571
1,0,3337,A  Studio,sbk32d7,571
1,0,3384,A  Studio,sbk32d7,571
1,0,3281,A  Studio,sbk32d7,571
1,0,3308,A  Studio,sbk32d7,589
1,1,2618,D 1x1,sbk32d7,703
1,1,2659,D 1x1,sbk32d7,703
1,1,2681,D 1x1,sbk32d7,703
1,1,2668,D 1x1,sbk32d7,703
1,1,2638,D 1x1,sbk32d7,703
1,1,2710,D 1x1,sbk32d7,726
1,1,2689,D 1x1,sbk32d7,726
1,1,2592,D 1x1,sbk32d7,703
1,1,2725,D 1x1,sbk32d7,726
1,1,2505,C 1x1,sbk32d7,648
1,1,2525,C 1x1,sbk32d7,648
1,1,2545,C 1x1,sbk32d7,648
1,1,2556,C 1x1,sbk32d7,678
1,1,2586,C 1x1,sbk32d7,678
1,1,2586,C 1x1,sbk32d7,650
1,1,2586,C 1x1,sbk32d7,648
1,1,2582,C 1x1,sbk32d7,650
1,1,2624,C 1x1,sbk32d7,678
1,1,2644,C 1x1,sbk32d7,685
1,1,2644,C 1x1,sbk32d7,650
1,1,2665,C 1x1,sbk32d7,648
1,1,2613,C 1x1,sbk32d7,648
1,1,2649,C 1x1,sbk32d7,650
1,1,2708,F 1x1,sbk32d7,811
1,1,2768,E 1x1,sbk32d7,729
1,1,2727,E 1x1,sbk32d7,704
1,1,2748,E 1x1,sbk32d7,750
1,1,2716,E 1x1,sbk32d7,750
2,1,3254,LW7 1x2,sbk32d7,"1,392"
2,2,3748,G 2x2,sbk32d7,988
2,2,3817,G 2x2,sbk32d7,995
2,2,3901,G 2x2,sbk32d7,988
2,2,3692,G 2x2,sbk32d7,988
2,2,4163,I 2x2,sbk32d7,"1,143"
2,2,4076,I 2x2,sbk32d7,"1,113"
2,2,4142,I 2x2,sbk32d7,"1,143"
2,2,4131,I 2x2,sbk32d7,"1,108"
2,2,4049,I 2x2,sbk32d7,"1,143"
2,2,3479,I 2x2,sbk32d7,"1,108"
2,2,3679,I 2x2,sbk32d7,"1,108"
2,2,4117,H 2x2,sbk32d7,"1,108"
2,2,4302,K2 2x2,sbk32d7,"1,225"
2,3,4655,R 3x2,sbk32d7,"1,392"
1,0,2389,Park,8xv3c70,568
1,0,2483,Park,8xv3c70,532
1,0,2504,Park,8xv3c70,532
1,0,2750,Park,8xv3c70,532
1,0,2573,Park,8xv3c70,546
1,1,3543,Loma,8xv3c70,645
1,1,3569,Loma,8xv3c70,645
1,1,3684,Loma,8xv3c70,645
1,1,3609,Loma,8xv3c70,625
1,1,3785,Loma,8xv3c70,638
1,1,3598,Loma,8xv3c70,625
1,1,3585,Loma,8xv3c70,645
1,1,3500,Loma,8xv3c70,625
1,1,3609,Loma,8xv3c70,645
1,1,2922,Loma,8xv3c70,625
1,1,2917,Loma,8xv3c70,645
1,1,3925,Seaport,8xv3c70,732
1,1,3710,Seaport,8xv3c70,728
1,1,3789,Seaport,8xv3c70,714
1,1,3950,Seaport,8xv3c70,714
1,1,3745,Seaport,8xv3c70,728
1,1,3234,Seaport,8xv3c70,714
1,1,3224,Seaport,8xv3c70,732
1,1,2917,Seaport,8xv3c70,723
1,1,3011,Seaport,8xv3c70,732
2,2,4184,Midway,8xv3c70,979
2,2,4222,Midway,8xv3c70,979
2,2,4316,Midway,8xv3c70,979
2,2,3474,Midway,8xv3c70,979
2,2,3589,Midway,8xv3c70,979
2,2,3759,Midway,8xv3c70,979
2,2,3578,Midway,8xv3c70,979
2,2,4341,Pacific,8xv3c70,"1,096"
2,2,4709,Pacific,8xv3c70,"1,132"
2,2,3718,Pacific,8xv3c70,"1,102"
2,2,3646,Pacific,8xv3c70,"1,091"
2,2,3578,Pacific,8xv3c70,"1,081"
2,2,3666,Pacific,8xv3c70,"1,107"
2,2,3827,Pacific,8xv3c70,"1,101"
2,2,3754,Pacific,8xv3c70,"1,132"
2,2,4484,Windansea,8xv3c70,"1,112"
2,2,4559,Torrey,8xv3c70,"1,135"
2,2,4721,Torrey,8xv3c70,"1,206"
2,2,4045,Torrey,8xv3c70,"1,135"
2,2,3848,Torrey,8xv3c70,"1,135"
2,2,6349,Del Mar,8xv3c70,"1,538"
2,2,3728,Coronado,8xv3c70,"1,105"
2,3,5301,Balboa,8xv3c70,"1,354"
2,3,5155,Balboa,8xv3c70,"1,384"
1,1,2625,1x1,54mm77n,483
1,1,2675,1x1,54mm77n,483
1,1,2695,1x1,54mm77n,483
1,1,2725,1x1,54mm77n,483
1,1,2745,1x1,54mm77n,483
1,1,2765,1x1,54mm77n,492
1,1,2775,1x1,54mm77n,483
1,1,2875,1x1,54mm77n,483
1,1,2895,1x1,54mm77n,483
1,1,2915,1x1,54mm77n,492
1,1,2925,1x1,54mm77n,483
1,2,3325,2x1,54mm77n,653
1,2,3375,2x1,54mm77n,657
1,2,3425,2x1,54mm77n,653
1,2,3595,2x1,54mm77n,715
1,2,3975,2x1,54mm77n,715
1,2,3975,2x1,54mm77n,657
2,2,3945,2x2,54mm77n,783
2,2,4095,2x2,54mm77n,783
2,2,4295,2x2,54mm77n,783
1,0,3315,S2,p5x9yhs,569
1,0,3440,S2,p5x9yhs,569
1,0,3465,S2,p5x9yhs,569
1,0,3615,S2,p5x9yhs,569
1,0,3935,S2,p5x9yhs,569
1,0,3370,S4,p5x9yhs,579
1,0,3395,S4,p5x9yhs,579
1,0,3440,S4,p5x9yhs,579
1,0,3415,S4,p5x9yhs,579
1,0,3370,S3,p5x9yhs,575
1,0,3395,S3,p5x9yhs,575
1,0,3415,S3,p5x9yhs,575
1,0,3460,S3,p5x9yhs,575
1,0,3440,S3,p5x9yhs,575
1,0,3445,S1,p5x9yhs,586
1,0,3470,S1,p5x9yhs,586
1,0,3495,S1,p5x9yhs,586
1,0,3570,S1,p5x9yhs,586
1,0,3615,S1,p5x9yhs,586
1,1,3400,A1,p5x9yhs,590
1,1,3450,A1,p5x9yhs,590
1,1,3515,A1,p5x9yhs,590
1,1,3525,A1,p5x9yhs,590
1,1,3570,A1,p5x9yhs,590
1,1,3595,A1,p5x9yhs,590
1,1,3705,A1,p5x9yhs,590
1,1,3735,A1,p5x9yhs,590
1,1,3865,A1,p5x9yhs,590
1,1,4095,A1,p5x9yhs,590
1,1,3650,A1,p5x9yhs,590
1,1,4475,A2,p5x9yhs,766
1,1,4500,A2,p5x9yhs,766
1,1,4555,A2,p5x9yhs,766
1,1,4565,A2,p5x9yhs,766
1,1,4625,A2,p5x9yhs,766
1,1,4645,A2,p5x9yhs,766
1,1,4670,A2,p5x9yhs,766
1,1,4700,A2,p5x9yhs,766
1,1,4780,A2,p5x9yhs,766
1,1,4810,A2,p5x9yhs,766
1,1,4220,A2,p5x9yhs,766
2,2,5465,B1,p5x9yhs,"1,078"
2,2,5485,B1,p5x9yhs,"1,078"
2,2,5490,B1,p5x9yhs,"1,078"
2,2,5605,B1,p5x9yhs,"1,078"
2,2,5665,B1,p5x9yhs,"1,078"
2,2,5730,B1,p5x9yhs,"1,078"
2,2,5755,B1,p5x9yhs,"1,078"
2,2,5790,B1,p5x9yhs,"1,078"
2,2,5845,B1,p5x9yhs,"1,078"
2,2,5510,B1,p5x9yhs,"1,078"
2,2,5649,B4,p5x9yhs,"1,108"
2,2,5749,B4,p5x9yhs,"1,108"
2,2,5774,B4,p5x9yhs,"1,108"
2,2,5799,B4,p5x9yhs,"1,108"
2,2,5819,B4,p5x9yhs,"1,108"
2,2,5939,B4,p5x9yhs,"1,108"
2,2,5944,B4,p5x9yhs,"1,108"
2,2,6339,B4,p5x9yhs,"1,108"
2,2,6349,B4,p5x9yhs,"1,108"
2,2,6374,B4,p5x9yhs,"1,108"
2,2,6414,B4,p5x9yhs,"1,108"
2,2,5919,B4,p5x9yhs,"1,108"
2.5,2,17560,Penthouse 1,p5x9yhs,"1,472"
1,0,2570,S2,mzjr2hj,450
1,1,3010,A7,mzjr2hj,631
1,1,2790,A3,mzjr2hj,541
2,2,3655,B9,mzjr2hj,"1,113"
2,2,3345,B5,mzjr2hj,887
2,2,3595,B6,mzjr2hj,904
1,0,1925,Studio Classic,xxhp0km,470
1,0,1975,Studio Classic,xxhp0km,470
1,1,2150,1 Bed 1 Bath Classic,xxhp0km,751
1,1,2200,1 Bed 1 Bath Classic,xxhp0km,751
1,1,2300,1 Bed 1 Bath Classic,xxhp0km,751
1,1,2175,1 Bed 1 Bath Classic,xxhp0km,568
1,1,2250,1 Bed 1 Bath Classic,xxhp0km,751
1,1,2580,1 Bed 1 Bath Luxury,xxhp0km,742
1,1,2636,1 Bed 1 Bath Luxury,xxhp0km,688
2,2,2999,2 Bed 2 Bath Luxury,xxhp0km,964
1,2,2575,2 Bed 1 Bath Classic,xxhp0km,931
1,0,2385,S1,z0t0rrx,425
1,0,2410,S1,z0t0rrx,425
1,1,2589,A6,z0t0rrx,595
1,1,2619,A6,z0t0rrx,595
1,1,2644,A6,z0t0rrx,595
1,1,2489,A1,z0t0rrx,514
1,1,2514,A1,z0t0rrx,514
1,1,2624,A5,z0t0rrx,575
1,1,2649,A5,z0t0rrx,575
1,1,2664,A3,z0t0rrx,604
1,1,2689,A3,z0t0rrx,604
1,1,2693,A2,z0t0rrx,601
1,1,2718,A2,z0t0rrx,601
1,1,2744,A7,z0t0rrx,639
1,1,2794,A4,z0t0rrx,646
2,2,1145,B6,z0t0rrx,908
2,2,1149,B6,z0t0rrx,908
2,2,1174,B6,z0t0rrx,908
2,2,1834,B1,z0t0rrx,783
2,2,1784,B1,z0t0rrx,783
2,2,1809,B1,z0t0rrx,783
2,2,1925,B10,z0t0rrx,908
2,2,1915,B10,z0t0rrx,908
2,2,1940,B10,z0t0rrx,908
2,2,1299,B5,z0t0rrx,990
2,2,1324,B5,z0t0rrx,990
2,2,1659,B5,z0t0rrx,990
2,2,1684,B5,z0t0rrx,990
2,2,1790,B9,z0t0rrx,785
2,2,1794,B3,z0t0rrx,876
2,2,1819,B3,z0t0rrx,876
2,2,1794,B7,z0t0rrx,882
2,2,1819,B7,z0t0rrx,882
2,2,1795,B4,z0t0rrx,859
2,2,1820,B4,z0t0rrx,859
2,2,1844,B2,z0t0rrx,840
2,2,1869,B2,z0t0rrx,840
2,2,1894,B2,z0t0rrx,840
2,2,1899,B8,z0t0rrx,857
2,2,1924,B8,z0t0rrx,857
3,3,1706,C1,z0t0rrx,"1,075"
3,3,1731,C1,z0t0rrx,"1,075"
4,4,1025,D5,z0t0rrx,"1,556"
4,4,1075,D5,z0t0rrx,"1,556"
4,4,1410,D5,z0t0rrx,"1,556"
4,4,1029,D5,z0t0rrx,"1,556"
4,4,1054,D5,z0t0rrx,"1,556"
4,4,1429,D5,z0t0rrx,"1,556"
4,4,1454,D5,z0t0rrx,"1,556"
4,4,1025,D4,z0t0rrx,"1,564"
4,4,1029,D4,z0t0rrx,"1,564"
4,4,1054,D4,z0t0rrx,"1,564"
4,4,1429,D4,z0t0rrx,"1,564"
4,4,1454,D4,z0t0rrx,"1,564"
4,4,1075,D3,z0t0rrx,"1,580"
4,4,1029,D3,z0t0rrx,"1,580"
4,4,1054,D3,z0t0rrx,"1,580"
4,4,1429,D3,z0t0rrx,"1,580"
4,4,1454,D3,z0t0rrx,"1,580"
4,4,1430,D6,z0t0rrx,"1,672"
4,4,1029,D6,z0t0rrx,"1,672"
4,4,1054,D6,z0t0rrx,"1,672"
4,4,1079,D6,z0t0rrx,"1,672"
4,4,1429,D6,z0t0rrx,"1,672"
4,4,1454,D6,z0t0rrx,"1,672"
4,4,1479,D6,z0t0rrx,"1,672"
4,4,1470,D1,z0t0rrx,"1,364"
4,4,1495,D1,z0t0rrx,"1,364"
4,4,1514,D1,z0t0rrx,"1,364"
4,4,1539,D1,z0t0rrx,"1,364"
4,4,1564,D1,z0t0rrx,"1,364"
4,4,1589,D1,z0t0rrx,"1,364"
4,4,1545,D7,z0t0rrx,"1,414"
4,4,1570,D7,z0t0rrx,"1,414"
4,4,1595,D7,z0t0rrx,"1,414"
4,4,1664,D2,z0t0rrx,"1,559"
4,4,1689,D2,z0t0rrx,"1,559"
4,4,1714,D2,z0t0rrx,"1,559"
1,1,2805,A1A1 Jr 1x1,tjtsle9,566
1,1,2724,A1A1 Jr 1x1,tjtsle9,566
1,1,2682,A1A1 Jr 1x1,tjtsle9,566
1,1,2730,A1A1 Jr 1x1,tjtsle9,566
1,1,2936,A1A1 Jr 1x1,tjtsle9,566
1,1,2746,A2-RW Jr 1x1,tjtsle9,647
1,1,2879,A2-RW Jr 1x1,tjtsle9,647
1,1,2909,A2-RW Jr 1x1,tjtsle9,647
1,1,2881,A7 1x1,tjtsle9,836
1,1,3178,A7 1x1,tjtsle9,836
1,1,3201,A7 1x1,tjtsle9,836
1,1,3053,A6 1x1,tjtsle9,769
1,1,3071,A6 1x1,tjtsle9,769
1,1,3263,A9-RW 1x1,tjtsle9,916
1,1,3274,A9-RW 1x1,tjtsle9,916
1,1,3375,A11 1x1,tjtsle9,942
1,1,3262,A11 1x1,tjtsle9,942
1,1,3330,A11 1x1,tjtsle9,942
1,1,3306,A10 1x1,tjtsle9,932
1,1,3026,A5 1x1,tjtsle9,740
1,1,3051,A5 1x1,tjtsle9,740
1,1,3015,A5 1x1,tjtsle9,740
1,1,3111,A5 1x1,tjtsle9,740
2,2,3986,B3 2x2,tjtsle9,"1,079"
2,2,3857,B3 2x2,tjtsle9,"1,079"
2,2,3701,B3 2x2,tjtsle9,"1,079"
2,2,3832,B3 2x2,tjtsle9,"1,079"
2,2,3992,B4 2x2,tjtsle9,"1,083"
2,2,3708,B4 2x2,tjtsle9,"1,083"
2,2,3812,B4 2x2,tjtsle9,"1,083"
2,2,3792,B4 2x2,tjtsle9,"1,083"
2,2,4036,B6 2x2,tjtsle9,"1,193"
2,2,4037,B5-RW 2x2,tjtsle9,"1,177"
2,2,3655,B2 2x2,tjtsle9,"1,049"
1,1,3235,A2,lx70jhg,834
1,1,3330,A2,lx70jhg,834
2,2,4535,B2,lx70jhg,"1,186"
2,2,4560,B2,lx70jhg,"1,186"
1,0,3227,ST-4,r543wr2,541
1,0,3389,ST-3B,r543wr2,564
1,0,3343,ST-2,r543wr2,637
1,0,3191,ST-3,r543wr2,561
2,2,4924,2D-1,r543wr2,"1,170"
2,2,5450,2E-2,r543wr2,"1,420"
2,2,4934,2G-1,r543wr2,"1,140"
2,2,5331,2L-1,r543wr2,"1,217"
2,2,4604,2H-1,r543wr2,"1,098"
1,0,2611,S3,vxhvh8f,522
1,0,2416,S4,vxhvh8f,535
1,0,2515,S4,vxhvh8f,522
1,0,2721,S4,vxhvh8f,575
1,0,2500,S5,vxhvh8f,588
1,0,2500,S7,vxhvh8f,582
1,1,2960,A2,vxhvh8f,712
1,1,3010,A2,vxhvh8f,712
1,1,3096,A2,vxhvh8f,705
1,1,3313,A1,vxhvh8f,682
1,1,3413,A1,vxhvh8f,682
1,1,3888,A1,vxhvh8f,682
1,1,3650,A5,vxhvh8f,972
1,1,3665,A5,vxhvh8f,972
1,1,3715,A5,vxhvh8f,972
2,2,4411,B3,vxhvh8f,"1,190"
2,2,4486,B3,vxhvh8f,"1,190"
2,2,4586,B3,vxhvh8f,"1,190"
2,2,4428,B1,vxhvh8f,"1,092"
2,2,4485,B1,vxhvh8f,"1,043"
2,2,4524,B1,vxhvh8f,"1,105"
2,2,4295,B2,vxhvh8f,"1,132"
2,2,4335,B2,vxhvh8f,"1,132"
2,2,5215,B5,vxhvh8f,"1,377"
2,2,5395,B5,vxhvh8f,"1,377"
2,2,5445,B5,vxhvh8f,"1,377"
