Baths,Beds,MaxRent,Model,PropertyId,SquareFootage
1,1,3763,1-A3,77hmelw,837
1,1,3788,1-A3,77hmelw,837
1,1,3888,1-A3,77hmelw,837
1,1,3913,1-A3,77hmelw,837
1,1,3963,1-A3,77hmelw,837
1,1,4113,1-A3,77hmelw,837
1,1,4263,1-A3,77hmelw,837
1,1,3142,1-B1,77hmelw,855
1,1,3817,1-B1,77hmelw,855
1,1,3942,1-B1,77hmelw,855
1,1,4017,1-B1,77hmelw,855
1,1,4067,1-B1,77hmelw,855
1,1,4167,1-B1,77hmelw,855
1,1,4217,1-B1,77hmelw,855
1,1,4142,1-B1,77hmelw,855
1,1,4117,1-B1,77hmelw,855
1,1,3307,1-B1,77hmelw,855
1.5,1,3825,1-D5,77hmelw,"1,134"
1.5,1,4125,1-C2,77hmelw,"1,007"
1.5,1,4175,1-C2,77hmelw,"1,007"
1.5,1,4225,1-C2,77hmelw,"1,007"
1.5,1,4275,1-C2,77hmelw,"1,007"
1.5,1,4525,1-C2,77hmelw,"1,007"
1.5,1,4400,1-C2,77hmelw,"1,007"
1.5,1,4130,1-C1,77hmelw,"1,001"
1.5,1,4155,1-C1,77hmelw,"1,001"
1.5,1,4255,1-C1,77hmelw,"1,001"
1.5,1,4405,1-C1,77hmelw,"1,001"
1.5,1,4430,1-C1,77hmelw,"1,001"
1.5,1,4555,1-C1,77hmelw,"1,001"
1.5,1,4605,1-C1,77hmelw,"1,001"
1.5,1,4230,1-C1,77hmelw,"1,001"
2,2,4329,2-B1-L,77hmelw,"1,343"
2,2,4329,2-B1.1,77hmelw,"1,343"
2,2,4449,2-B1.1,77hmelw,"1,343"
2,2,4494,2-B1.1,77hmelw,"1,343"
2,2,4689,2-B1.1,77hmelw,"1,343"
2,2,4333,2-D1-L,77hmelw,"1,344"
2,2,4475,2-A1,77hmelw,"1,170"
2,2,4600,2-A1,77hmelw,"1,170"
2,2,4975,2-A1,77hmelw,"1,170"
2,2,4825,2-A1,77hmelw,"1,170"
2,2,4525,2-A1,77hmelw,"1,170"
2,2,4425,2-A1,77hmelw,"1,170"
2,2,4875,2-A1,77hmelw,"1,170"
2,2,5172,2-B1,77hmelw,"1,323"
2,2,4947,2-B1,77hmelw,"1,323"
2,2,5397,2-B1,77hmelw,"1,323"
2,2,4333,2-D1,77hmelw,"1,344"
2.5,3,5688,3-A1,77hmelw,"1,626"
2.5,3,5713,3-A1,77hmelw,"1,626"
2.5,3,6013,3-A1,77hmelw,"1,626"
2.5,3,6338,3-A1,77hmelw,"1,626"
2.5,3,5788,3-A1,77hmelw,"1,626"
2.5,3,5738,3-A1,77hmelw,"1,626"
2.5,3,16069,3-C3,77hmelw,"2,571"
2.5,3,16069,3-C3.1,77hmelw,"2,571"
2.5,3,17486,3-C2,77hmelw,"2,834"
2.5,3,21096,4-C1,77hmelw,"3,487"
2.5,3,21096,4-C1.1,77hmelw,"3,487"
1,0,2049,S2,07c3d12,430
1,0,1889,S2,07c3d12,430
1,0,1919,S3,07c3d12,431
1,0,1984,S4,07c3d12,433
1,0,2129,S7,07c3d12,480
2,2,3414,B4,07c3d12,"1,078"
2,2,3232,B4,07c3d12,"1,078"
2,2,3337,B4,07c3d12,"1,078"
1,0,2599,S2,7mg62ty,501
1,0,3122,S2,7mg62ty,501
1,0,2928,S2,7mg62ty,501
1,0,2908,S2,7mg62ty,501
1,0,2818,S1,7mg62ty,501
1,0,2878,S1,7mg62ty,501
1,0,2991,S1,7mg62ty,501
1,0,2808,S1,7mg62ty,501
1,0,3039,S1,7mg62ty,501
1,1,3017,A9,7mg62ty,559
1,1,2922,A9,7mg62ty,559
1,1,2976,A1U A,7mg62ty,559
1,1,3036,A1U A,7mg62ty,559
1,1,4295,A3,7mg62ty,615
1,1,4316,A6,7mg62ty,749
1,1,4116,A6,7mg62ty,749
1,1,3741,A6,7mg62ty,749
1,1,4093,A6B,7mg62ty,704
1,1,4273,A6B,7mg62ty,704
1,1,4350,A6B,7mg62ty,704
1,1,4463,A6B,7mg62ty,704
1,1,4421,A6B,7mg62ty,704
1,1,4541,A6B,7mg62ty,704
1,1,4630,A6C,7mg62ty,722
1,1,4312,A2,7mg62ty,638
1,1,3466,A2,7mg62ty,638
1,1,4738,A4,7mg62ty,681
1,1,4560,A4,7mg62ty,681
1,1,4851,A5,7mg62ty,730
2,2,4617,B4,7mg62ty,"1,033"
2,2,4653,B4,7mg62ty,"1,033"
2,2,4814,B4,7mg62ty,"1,033"
2,2,4392,B4,7mg62ty,"1,033"
