Baths,Beds,MaxRent,Model,PropertyId,SquareFootage
2,2,5267,Boren D5,m93gvph,
2,2,5584,Fairview D4,m93gvph,
2,2,6098,Fairview E1,m93gvph,
2,2,5569,Fairview D6,m93gvph,
2,2,5310,Fairview D5,m93gvph,
2,3,10075,Fairview G1,m93gvph,
2,3,10102,Fairview G1,m93gvph,
3,3,10686,Fairview F1**,m93gvph,
3,3,14673,Boren Sky5,m93gvph,
3,3,14901,Boren Sky5,m93gvph,
3,3,14700,Boren Sky6,m93gvph,
3,3,14928,Boren Sky6,m93gvph,
3,3,14810,Fairview Sky10,m93gvph,
3,3,14920,Fairview Sky9,m93gvph,
3,3,15166,Fairview Sky9,m93gvph,
4,3,23253,Boren PH2,m93gvph,
1,0,2044,E1,twk16f9,
1,0,2159,E1,twk16f9,
1,0,1854,E1,twk16f9,
1,0,2139,E2,twk16f9,
1,0,1968,E2,twk16f9,
1,1,2230,A2e,twk16f9,
1,1,2286,A2e,twk16f9,
1,1,2349,A2d,twk16f9,
1,1,2434,A2a,twk16f9,
1,1,2469,A2a,twk16f9,
1,1,2512,A3b,twk16f9,
1,1,2597,A3b,twk16f9,
1,1,2532,A3b,twk16f9,
1,1,2532,A2b,twk16f9,
1,1,2564,A2c,twk16f9,
1,1,2567,A2c,twk16f9,
1,1,2802,A3d,twk16f9,
1,1,2630,A3d,twk16f9,
1,1,2857,A4a,twk16f9,
1,1,2978,A4b,twk16f9,
1,1,3081,A3e,twk16f9,
1,1,3029,A3e,twk16f9,
1,1,2695,A3a,twk16f9,
1,1,2429,A2f,twk16f9,
2,2,3339,C4b,twk16f9,
2,2,3479,C4b,twk16f9,
2,2,3416,C4b,twk16f9,
2,2,3445,C3a,twk16f9,
2,2,3768,C4a,twk16f9,
2,2,3902,C4a,twk16f9,
2,2,3549,C4d,twk16f9,
2,2,3629,C4e,twk16f9,
1,0,1320,Studio C - 80% AMI,8mhszb0,
1,1,1445,Urban One E - 80% AMI,8mhszb0,
1,1,1445,Urban One B - 80% AMI,8mhszb0,
1,1,1445,One Bedroom One Bath E - 80% AMI,8mhszb0,
2,2,1999,Two Bedroom Two Bath B -,8mhszb0,
2,2,1999,Two Bedroom Two Bath D - 80% AMI,8mhszb0,
2,2,1999,Two Bedroom Two Bath C3 - 80% AMI,8mhszb0,
2,2,1999,Two Bedroom One Bath Type A - 80% AMI,8mhszb0,
1,0,1995,A1,3v4ms5d,
1,0,2595,A4,3v4ms5d,
2,2,6995,E4,3v4ms5d,
1,0,1551,0A,cm38mee,
1,1,1832,1A,cm38mee,
1,1,1802,1A,cm38mee,
2,2,2699,2E,cm38mee,
2,2,2799,2E,cm38mee,
2,2,2577,2C,cm38mee,
1,1,2610,A9,rwd8ec0,
1,1,2231,A2,rwd8ec0,
2,2,3807,B2,rwd8ec0,
2,2,3552,B2,rwd8ec0,
1,0,2865,e10j,7n52vsx,
1,0,2904,e10i,7n52vsx,
1,0,2958,e10h,7n52vsx,
1,0,3005,e10m,7n52vsx,
1,0,2964,e10o,7n52vsx,
1,1,3691,a10g,7n52vsx,
1,1,3759,a10k,7n52vsx,
1,1,3815,a10o,7n52vsx,
1,1,3970,a10q,7n52vsx,
1,1,4038,a10q,7n52vsx,
1,1,3395,a10v,7n52vsx,
2,2,4712,20b,7n52vsx,
2,2,5320,b20e,7n52vsx,
2,2,5321,b20h,7n52vsx,
1,0,942,Studio MFTE,v1lxw4g,
1,0,1541,Studio MFTE,v1lxw4g,
1,0,1573,Studio MFTE,v1lxw4g,
1,0,1838,Studio 1A-1C,v1lxw4g,
1,0,1898,Studio 1A-1C,v1lxw4g,
1,0,1908,Studio 1A-1C,v1lxw4g,
1,0,1918,Studio 1A-1C,v1lxw4g,
1,0,1971,Studio 1A-1C,v1lxw4g,
1,0,1981,Studio 1A-1C,v1lxw4g,
1,0,1514,Studio 1-1A,v1lxw4g,
1,0,1564,Studio 1-1A,v1lxw4g,
1,0,1569,Studio 1-1A,v1lxw4g,
1,0,1584,Studio 1-1A,v1lxw4g,
1,0,1609,Studio 1-1A,v1lxw4g,
1,0,1619,Studio 1-1A,v1lxw4g,
1,0,1629,Studio 1-1A,v1lxw4g,
1,0,1606,Studio 5A-5C,v1lxw4g,
1,0,1616,Studio 5A-5C,v1lxw4g,
1,0,1641,Studio 5A-5C,v1lxw4g,
1,0,1645,Studio 5A-5C,v1lxw4g,
1,0,1646,Studio 5A-5C,v1lxw4g,
1,0,1651,Studio 5A-5C,v1lxw4g,
1,0,1656,Studio 5A-5C,v1lxw4g,
1,0,1665,Studio 5A-5C,v1lxw4g,
1,0,1666,Studio 5A-5C,v1lxw4g,
1,0,1675,Studio 5A-5C,v1lxw4g,
1,0,1686,Studio 5A-5C,v1lxw4g,
1,0,1696,Studio 5A-5C,v1lxw4g,
1,0,1711,Studio 5A-5C,v1lxw4g,
1,0,1776,Studio 5A-5C,v1lxw4g,
1,0,2125,Studio 2A-2B,v1lxw4g,
1,0,2168,Studio 2A-2B,v1lxw4g,
1,0,2178,Studio 2A-2B,v1lxw4g,
1,0,2188,Studio 2A-2B,v1lxw4g,
1,1,2322,Open 1 Bed 1 Bath 1A-1C,v1lxw4g,
1,1,2587,Open 1 Bed 1 Bath 1A-1C,v1lxw4g,
1,1,2597,Open 1 Bed 1 Bath 1A-1C,v1lxw4g,
1,1,2820,Open 1 Bed 1 Bath 1A-1C,v1lxw4g,
1,1,2830,Open 1 Bed 1 Bath 1A-1C,v1lxw4g,
1,1,2850,Open 1 Bed 1 Bath 1A-1C,v1lxw4g,
1,1,2337,Open 1 Bed 1 Bath 2A-2B,v1lxw4g,
1,1,2363,Open 1 Bed 1 Bath 2A-2B,v1lxw4g,
1,1,2387,Open 1 Bed 1 Bath 2A-2B,v1lxw4g,
1,1,2397,Open 1 Bed 1 Bath 2A-2B,v1lxw4g,
1,1,2413,Open 1 Bed 1 Bath 2A-2B,v1lxw4g,
1,1,2343,Open 1 Bed 1 Bath 3,v1lxw4g,
1,1,2353,Open 1 Bed 1 Bath 3,v1lxw4g,
1,1,2393,Open 1 Bed 1 Bath 3,v1lxw4g,
1,1,2403,Open 1 Bed 1 Bath 3,v1lxw4g,
1,1,2413,Open 1 Bed 1 Bath 3,v1lxw4g,
1,1,2385,Open 1 Bed 1 Bath 5A-5B,v1lxw4g,
1,1,1909,1 Bed 1 Bath MFTE,v1lxw4g,
1,1,1909,Open 1 Bed 1 Bath MFTE,v1lxw4g,
1,1,1909,1 Bed 1 Bath Plus Den MFTE,v1lxw4g,
1,1,2165,1 Bed 1 Bath Plus Den MFTE,v1lxw4g,
