Address,Amenities,Neighborhood,NeighborhoodLink,PropertyId,PropertyName,PropertyUrl,ReviewScore,VerifiedListing,is_single_unit
305-315 E 86th St,"['One Month Free or OP', 'Indoor Swimming Pool', 'Laundry on Every Floor', 'Private Outdoor Space', 'Renovated', 'No Fee Rentals', 'Carnegie Hill School District 2', 'Lounge', 'Valet', 'Heat/hot Water Included', 'On-Site Dry Cleaner & Valet', 'Stainless Steel Appliances', 'Two Short Blocks to 4,5,6 Train', 'On-Site Dry Cleaner', 'On-Site Garage', 'Gym and Fitness Center', 'Indoor & Outdoor Seating Area', 'Outdoor Areas', 'Laundry Facilities', 'Maintenance on site', 'Doorman', 'Elevator', 'Lounge', 'Fitness Center', 'Pool', 'High Speed Internet Access', 'Washer/Dryer', 'Air Conditioning', 'Heating', 'Smoke Free', 'Tub/Shower', 'Dishwasher', 'Disposal', 'Granite Countertops', 'Stainless Steel Appliances', 'Kitchen', 'Microwave', 'Oven', 'Range', 'Refrigerator', 'Freezer', 'Instant Hot Water', 'Hardwood Floors', 'Den']",Yorkville,https://www.apartments.com/yorkville-new-york-ny/,bzg2v49,Yorkshire Towers,https://www.apartments.com/yorkshire-towers-new-york-ny/bzg2v49/,4.8,verified,0
401 E 34th St,"['Deposit free with Rhino', 'Fireplace', 'Grey on grey finish package', 'Stainless steel appliances', 'White on white finish package', 'River view', 'Valet service', 'White on grey finish package', 'Corner location', 'Entertainment kitchen', 'Resident app', 'Terrace', 'Walnut on black finish package', 'Grey wood plank flooring', 'High ceilings', 'Walk-In Closets', 'Balcony', 'Build credit score with RentTrack', 'Closet built-ins', 'Deck', 'On-site retail', '6 finish packages', ""Children's playroom"", 'Granite countertops', 'Partition wall divider', 'Refrigerator', 'Sliding glass wall divider', 'Washer/Dryer', 'Credit card payments accepted', 'Espresso wood plank flooring', 'On-site ATM', 'Pet friendly', 'Walnut on grey finish package', 'Bicycle storage room', 'Bi-weekly payment program', 'Bookcase divider', 'Lifestyle services powered by Amenify', 'Moving services with Move Matcher', 'Outdoor Lounge', 'Oversized kitchen', 'Smart Home GiGstreem Internet', 'Stackable washer and dryer', 'White appliances', 'Package Service', 'Laundry Facilities', 'Maintenance on site', 'Property Manager on Site', 'Doorman', 'Concierge', 'Furnished Units Available', 'On-Site ATM', 'On-Site Retail', 'Elevator', 'Business Center', 'Clubhouse', 'Lounge', 'Fitness Center', 'Playground', 'High Speed Internet Access', 'Washer/Dryer', 'Fireplace', 'Granite Countertops', 'Stainless Steel Appliances', 'Kitchen', 'Refrigerator', 'High Ceilings', 'Walk-In Closets', 'Deck']",Murray Hill,https://www.apartments.com/murray-hill-new-york-ny/,938hg25,View 34,https://www.apartments.com/view-34-new-york-ny/938hg25/,4.6,verified,0
155 E 31st St,"['Dishwasher', 'Lighted Tray Ceiling', 'Microwave', 'Outdoor Areas', 'Private Terrace', 'With Terrace', 'Full Marble Bathrooom', 'Health Club With Pool', 'Plank Floors', 'Stainless Steel Appliances', 'W/Terrace', 'Custom Lighting', 'Grey Quartz Counter Tops', 'Heat/hot Water Included', 'White Appliances', 'Bamboo Floors', 'Hardwood Floors', 'Open Kitchen', 'Stainless Steel Appliance', 'Black Granite Countertops', 'Custom Window Shades', 'Full Marble Bathrooms', 'Parquet Floors', 'Porcelain Tile in Bathroom', 'Private Outdoor Space', 'Black Granite Countertops/Floors in Kitchen', 'Complimentary Health Club Membership', 'Full Marble Bathroom', 'Granite Countertops', 'Marble Bathroom', 'Quartz Counter Tops', 'Valet On-Site', 'White Appliance', 'White Kitchen Appliances', 'Gray Quartz Countertops', 'Marble Bathrooms', 'Plank Flooring', 'Private Park', 'Quartz Countertops in Kitchen', 'White Pantry Cabinets', 'White Shaker Style Cabinets', 'Bike Storage', 'Gray Granite Countertops', 'Grey Granite Counter Tops', 'Laundry on Every Floor', 'Lounge And Sundeck', 'Quartz Countertops', 'Renovated', 'Tiled Bathroom', 'White Kitchen Cabinets', 'Wirebrushed Oak Driftwood Plank Wood Flooring', 'Package Service', 'Laundry Facilities', 'Controlled Access', 'Maintenance on site', 'Property Manager on Site', 'Doorman', 'Concierge', '24 Hour Access', 'Recycling', 'Dry Cleaning Service', 'Laundry Service', 'Online Services', 'Planned Social Activities', 'Elevator', 'Business Center', 'Lounge', 'Disposal Chutes', 'Conference Rooms', 'Fitness Center', 'Sauna', 'Pool', 'Bicycle Storage', 'Sundeck', 'High Speed Internet Access', 'Air Conditioning', 'Heating', 'Cable Ready', 'Tub/Shower', 'Dishwasher', 'Granite Countertops', 'Stainless Steel Appliances', 'Pantry', 'Kitchen', 'Microwave', 'Instant Hot Water', 'Hardwood Floors']",Kips Bay,https://www.apartments.com/kips-bay-new-york-ny/,q3856xz,Windsor Court,https://www.apartments.com/windsor-court-new-york-ny/q3856xz/,4.8,verified,0
212 E 125th St,"['Community Lounge', 'Laundry', 'Sundeck', 'Garage', 'Media Room', 'Bike Storage', 'Courtyard', 'Fitness Center', 'Package Service', 'Laundry Facilities', 'Maintenance on site', 'Property Manager on Site', 'Security System', 'Concierge', '24 Hour Access', 'Furnished Units Available', 'Public Transportation', 'Business Center', 'Lounge', 'Fitness Center', 'Sauna', 'Bicycle Storage', 'Sundeck', 'Courtyard', 'Washer/Dryer', 'Air Conditioning', 'Heating', 'Tub/Shower', 'Stainless Steel Appliances', 'Kitchen', 'Range', 'Refrigerator', 'Furnished']",East Harlem,https://www.apartments.com/east-harlem-new-york-ny/,3w6dcsd,Common at The Reserve,https://www.apartments.com/common-at-the-reserve-new-york-ny/3w6dcsd/,0,verified,0
20 W 64th St,"['Flex 3', 'Green Roof', 'Health Club With Pool', 'Stainless Steel Appliances', 'White Marble Bathroom', 'Wirebrushed Oak Driftwood Plank Wood Flooring', 'Full Marble Bathroom', 'Grey Marble Bathroom', 'Porcelain Tile in Bathroom', 'Stainless Steel Appliance', 'White Tile In Bathroom', 'Laundry on Every Floor', 'Plank Wood Flooring', 'Quartz Countertops', 'Renovated', 'Solar And Black Out Shades', 'White Marble Counter Tops', 'White Oak Floors', 'Granite Countertops/Floors in Kitchen', 'Hardwood Floors', 'Open Kitchen', 'Plank Flooring', 'White Pantry Cabinets', 'Bamboo Floorings', 'Black Granite Countertops', 'Calacatta Casa Quartz Kitchen Counter Tops & Backs', 'Duplex', 'Grey Marble Bathrooms', 'Hardwood Flooring', 'High Floor', 'Quartz Countertops In Kitchen', 'White Appliances', 'White Marble Bathrooms', 'Black Granite Countertops/floors In Kitchen', 'Full Marble Bathrooms', 'Granite Countertops', 'Led Automated Closet Lighting', 'Valet On-Site', 'Washer/dryer', 'White Appliance', 'White Tile Bathroom With Marble Vanity Top', 'Bike Storage', 'Dishwasher', 'Gray Granite Countertops', 'Laundry in Unit', 'Marble Bathooms', 'Microwave', 'Stainless Steel Applicances', 'White Kitchen Cabinets', 'Bamboo Floors', 'Bottochino Bathroom', 'Marble Bathroom', 'Marble Bathrooms', 'Updated Bathroom Finishes', 'Package Service', 'Laundry Facilities', 'Maintenance on site', 'Doorman', 'Concierge', 'Elevator', 'Lounge', 'Fitness Center', 'Sauna', 'Pool', 'Bicycle Storage', 'Roof Terrace', 'Sundeck', 'Courtyard', 'High Speed Internet Access', 'Washer/Dryer', 'Dishwasher', 'Ice Maker', 'Granite Countertops', 'Stainless Steel Appliances', 'Pantry', 'Kitchen', 'Microwave', 'Hardwood Floors', 'Dining Room']",Lincoln Square,https://www.apartments.com/lincoln-square-new-york-ny/,c5thyge,One Lincoln Plaza,https://www.apartments.com/one-lincoln-plaza-new-york-ny/c5thyge/,0,verified,0
784-792 Columbus Ave,"['Dog Run', 'Private Outdoor Space', 'Beautifully Landscaped sitting area', 'Modern finishes', 'Stainless Steel Appliances', 'Corner Unit', 'Open Kitchen', 'Storage Available', 'Washer Dryer In Unit', 'Renovated Bathroom', 'Separate Dressing Area', 'Time Warner/Verizon Fios Ready', 'Custom Black Out Shades', 'Custom Closets', 'Granite Kitchen Counters', 'Newly Renovated', 'Renovated', 'Terrace', 'Walk-In Closets', 'Windowed Kitchen', 'Ample Closet Space', 'Lobbies attended 24/7', 'Spacious layouts', 'Tiled shower', 'Laundry Facilities', 'Maintenance on site', 'Property Manager on Site', 'Doorman', 'Renters Insurance Program', 'Pet Play Area', 'Elevator', 'Fitness Center', 'Playground', 'Courtyard', 'Washer/Dryer', 'Air Conditioning', 'Dishwasher', 'Disposal', 'Stainless Steel Appliances', 'Microwave', 'Hardwood Floors', 'Walk-In Closets']",Upper West Side,https://www.apartments.com/upper-west-side-new-york-ny/,xswy1sq,792 Columbus Avenue,https://www.apartments.com/792-columbus-avenue-new-york-ny/xswy1sq/,4.9,verified,0
160 E 48th St,"['On-Site Management', 'Handicap Accessible', 'Garden', 'Additional Storage', 'Package Acceptance', 'Renovated', 'Bike Storage', 'Courtyard', 'Lounge', 'Community Wifi', 'Private Outdoor Space', 'Laundry Facilities', 'Maintenance on site', 'Property Manager on Site', 'Concierge', 'Planned Social Activities', 'Elevator', 'Lounge', 'Fitness Center', 'Bicycle Storage', 'Courtyard', 'Waterfront', 'Wi-Fi', 'Washer/Dryer', 'Air Conditioning', 'Dishwasher', 'Granite Countertops', 'Microwave', 'Range', 'Hardwood Floors', 'Walk-In Closets', 'Large Bedrooms', 'Garden']",Midtown East,https://www.apartments.com/midtown-east-new-york-ny/,z49x5jx,The Buchanan,https://www.apartments.com/the-buchanan-new-york-ny/z49x5jx/,3.9,verified,0
155 E 29th St,"['Black Granite Countertops/floors In Kitchen', 'Grey Quartz Counter Tops', 'White Appliance', 'Gray Quartz Countertops', 'Plank Floors', 'Quartz Countertops In Kitchen', 'Granite Countertops', 'Parquet Floors', 'Plank Flooring', 'Stainless Steel Appliances', 'White Pantry Cabinets', 'Marble Bathrooms', 'Porcelain Tile In Bathroom', 'Renovated', 'Stainless Steel Appliance', 'Full Marble Bathroom', 'Marble Bathroom', 'White Shaker Style Cabinets', 'Flex 3', 'Health Club With Pool', 'Quartz Countertops', 'Wirebrushed Oak Driftwood Plank Wood Flooring', 'Black Granite Countertops', 'Full Marble Bathrooms', 'White Appliances', 'White Kitchen Cabinets', 'Laundry Facilities', 'Maintenance on site', 'Doorman', 'Concierge', 'Elevator', 'Fitness Center', 'Sauna', 'Pool', 'Sundeck', 'High Speed Internet Access', 'Air Conditioning', 'Smoke Free', 'Dishwasher', 'Granite Countertops', 'Stainless Steel Appliances', 'Pantry', 'Kitchen', 'Microwave', 'Quartz Countertops', 'Hardwood Floors']",Kips Bay,https://www.apartments.com/kips-bay-new-york-ny/,h26j1b1,Biltmore Plaza,https://www.apartments.com/biltmore-plaza-new-york-ny/h26j1b1/,5.0,verified,0
525 W 49th St,"['Laundry Facilities', 'Controlled Access', 'Maintenance on site', 'Property Manager on Site', '24 Hour Access', 'Trash Pickup - Curbside', 'Elevator', 'Heating', 'Dishwasher', 'Granite Countertops', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Hardwood Floors', 'High Ceilings', 'Crown Molding']",Hell's Kitchen,https://www.apartments.com/hells-kitchen-new-york-ny/,v745n5d,525 W 49th St,https://www.apartments.com/525-w-49th-st-new-york-ny/v745n5d/,0,verified,0
600 W 58th St,"['Smoke Free Building', 'Community Events And Outings', 'Outdoor Areas', 'Shuttle Service To Columbus Circle', 'Onsite Management', 'Resident Lounge', 'Bike Storage', 'Package Concierge', 'Walk In Shower', 'New Development', 'Roof Deck', 'Concierge', 'On-Site Retail', 'Elevator', 'Lounge', 'Fitness Center', 'Bicycle Storage', 'Roof Terrace', 'Washer/Dryer', 'Air Conditioning', 'Smoke Free', 'Tub/Shower', 'Dishwasher', 'Kitchen', 'Oven', 'Range', 'Refrigerator', 'Deck']",Hell's Kitchen,https://www.apartments.com/hells-kitchen-new-york-ny/,yh2kx5r,FRANK 57 WEST,https://www.apartments.com/frank-57-west-new-york-ny/yh2kx5r/,0,verified,0
546 W 44th St,"['Alcove', 'Game Room', 'Roof Deck Or Sun Deck', 'Garden', 'Picnic/bbq Area', 'Terrace', 'On-Site Management', 'Cinema Room', 'Community Wifi', 'Lounge', 'Washer & Dryer In Unit', 'Handicap Accessible', ""Children's Playroom"", 'Courtyard', 'Voice Intercom', 'Additional Storage', 'Bike Storage', 'Laundry Facilities', 'Maintenance on site', 'Concierge', 'Pet Washing Station', 'Elevator', 'Lounge', 'Fitness Center', 'Bicycle Storage', 'Gameroom', 'Media Center/Movie Theatre', 'Roof Terrace', 'Sundeck', 'Courtyard', 'Wi-Fi', 'Washer/Dryer', 'Air Conditioning', 'Heating', 'Intercom', 'Dishwasher', 'Kitchen', 'Microwave', 'Range', 'Refrigerator', 'Hardwood Floors', 'Garden']",Midtown West,https://www.apartments.com/midtown-west-new-york-ny/,edbpf5p,535 W 43rd Street,https://www.apartments.com/535-w-43rd-street-new-york-ny/edbpf5p/,0,verified,0
625 W 57th St,"['Custom Cabinetry', 'Renovated', 'Wic', 'Corner Residence', 'Dressing Rooms', 'River Views', 'Cove Lighting', 'Energy Star Appliances', 'Juinor 1 Br', 'Oak Floors', 'Private Outdoor Space', 'Caesar-Stone Counters', 'Designer Fixtures', 'Floor-To-Ceiling Window', 'Floor-To-Ceiling Windows', 'Sleeping Area', 'Great Closet Space', 'Outdoor Areas', 'Solar Shades', 'New Development', 'Thermal Controls', 'Doorman', 'Elevator', 'Lounge', 'Fitness Center', 'Basketball Court', 'Gameroom', 'Media Center/Movie Theatre', 'Courtyard', 'Grill', 'Washer/Dryer', 'Air Conditioning', 'Wheelchair Accessible (Rooms)', 'Dishwasher', 'Microwave', 'Hardwood Floors', 'Tile Floors', 'Walk-In Closets', 'Balcony']",Hell's Kitchen,https://www.apartments.com/hells-kitchen-new-york-ny/,7tc4rkx,VIA 57 WEST,https://www.apartments.com/via-57-west-new-york-ny/7tc4rkx/,4.9,verified,0
515 W 51st St,"['Laundry Facilities', 'Doorman', 'High Speed Internet Access', 'Wi-Fi', 'Washer/Dryer', 'Smoke Free', 'Granite Countertops']",Hell's Kitchen,https://www.apartments.com/hells-kitchen-new-york-ny/,w6y2gnj,Avalon Clinton,https://www.apartments.com/avalon-clinton-new-york-ny/w6y2gnj/,5.0,verified,0
888 Main St,"['Laundry Facilities', 'Day Care', 'Doorman', 'Video Patrol', 'Trash Pickup - Door to Door', 'Dry Cleaning Service', 'Maid Service', 'Planned Social Activities', 'Elevator', 'Business Center', 'Clubhouse', 'Lounge', 'Fitness Center', 'Pool', 'Playground', 'Tennis Court', 'Gameroom', 'Courtyard', 'High Speed Internet Access', 'Washer/Dryer', 'Air Conditioning', 'Heating', 'Cable Ready', 'Storage Space', 'Wheelchair Accessible (Rooms)', 'Dishwasher', 'Granite Countertops', 'Stainless Steel Appliances', 'Eat-in Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Range', 'Refrigerator', 'Hardwood Floors', 'Vaulted Ceiling', 'Views', 'Walk-In Closets', 'Window Coverings', 'Deck']",New York,https://www.apartments.com/new-york-ny/,9w36sk7,The Octagon,https://www.apartments.com/the-octagon-new-york-ny/9w36sk7/,4.7,verified,0
601 W 57th St,"['Leed Certified Gold', 'Floor To Ceiling Windows', 'Laundry On Each Floor', 'Bike Storage', 'Childrens Playroom', 'Valet Services', 'Yoga And Pilates Class', 'Health Club', 'Poker Table', 'Atm', 'Valet', 'Bbq Gril', 'Private Terrace', 'Resident Events', 'Stainless Steel Appliances', 'Vending Machines', 'Party Room', 'Roof Garden And Lounge', 'Screening Room', 'Billiards Table', 'Corner Windows', 'Grand Lobby', 'Market On-Site', 'Outdoor Areas', 'Private Shuttle', 'Spin Room', 'Laundry Facilities', 'Maintenance on site', 'Doorman', 'Elevator', 'Lounge', 'Storage Space', 'Fitness Center', 'Bicycle Storage', 'Storage Space', 'Dishwasher', 'Stainless Steel Appliances', 'Microwave', 'Hardwood Floors', 'Floor to Ceiling Windows']",Hell's Kitchen,https://www.apartments.com/hells-kitchen-new-york-ny/,6het1tr,The Helena,https://www.apartments.com/the-helena-new-york-ny/6het1tr/,4.9,verified,0
315 W 57th St,"['Central AC', 'In-Unit Washer Dryer', 'Dishwasher', 'Double-Pane Windows', 'Microwave', 'Private Balcony', 'Stainless Steel Appliances', 'Parking Garage (Third-Party Operator)', 'Doorman', 'Garden Courtyard', 'Pets Not Permitted', 'Flex Walls Allowed', 'Furnished', 'Hardwood Floors', 'Next to Central Park', 'Smoke-Free Building', 'Package Service', 'Laundry Facilities', 'Controlled Access', 'Maintenance on site', 'Property Manager on Site', 'Doorman', 'Concierge', '24 Hour Access', 'On-Site Retail', 'Recycling', 'Online Services', 'Health Club Discount', 'Elevator', 'Storage Space', 'Disposal Chutes', 'Fitness Center', 'Courtyard', 'High Speed Internet Access', 'Air Conditioning', 'Smoke Free', 'Cable Ready', 'Security System', 'Tub/Shower', 'Wheelchair Accessible (Rooms)', 'Dishwasher', 'Kitchen', 'Microwave', 'Range', 'Hardwood Floors', 'Walk-In Closets', 'Window Coverings', 'Patio']",Hell's Kitchen,https://www.apartments.com/hells-kitchen-new-york-ny/,xc7j4tn,Park Towers South,https://www.apartments.com/park-towers-south-new-york-ny/xc7j4tn/,4.8,verified,0
520 W 43rd St,"['Bike Storage', ""Children's Playroom"", 'Courtyard', 'New Renovations', 'USB Charging Plugs in Select Apartments', 'Additional Storage', 'Handicap Accessible', 'Package Acceptance', 'Renovated', 'Dry Cleaning', 'Laundry In-Unit', 'Terrace', 'No Fee', 'Valet', 'Yoga Classes for Gym Members', 'Gym', 'In-Unit Laundry', 'On-Site Management', 'Community Wifi', 'Lounge', 'Private Outdoor Space', '24-Hour Concierge', 'Elevator', 'Picnic/bbq Area', 'Roof Deck Or Sun Deck', 'Package Service', 'Laundry Facilities', 'Maintenance on site', 'Property Manager on Site', 'Concierge', 'Furnished Units Available', 'Recycling', 'Dry Cleaning Service', 'Laundry Service', 'Maid Service', 'Grocery Service', 'Pet Washing Station', 'Key Fob Entry', 'Elevator', 'Lounge', 'Storage Space', 'Disposal Chutes', 'Conference Rooms', 'Fitness Center', 'Bicycle Storage', 'Roof Terrace', 'Sundeck', 'Courtyard', 'High Speed Internet Access', 'Wi-Fi', 'Washer/Dryer', 'Air Conditioning', 'Heating', 'Smoke Free', 'Cable Ready', 'Tub/Shower', 'Dishwasher', 'Granite Countertops', 'Stainless Steel Appliances', 'Kitchen', 'Microwave', 'Range', 'Refrigerator', 'Gas Range', 'Hardwood Floors', 'Dining Room', 'Views', 'Walk-In Closets', 'Furnished', 'Loft Layout', 'Window Coverings', 'Deck']",Midtown West,https://www.apartments.com/midtown-west-new-york-ny/,qf0bvez,The Landon,https://www.apartments.com/the-landon-new-york-ny/qf0bvez/,4.8,verified,0
100 W 31st St,"['Locker Rooms', 'Game Room', 'Half-Court Basketball', 'Media Room', 'On-Site Resident Manager', 'Dining Room With Catering Pantry', 'Full-Time Doorman And Concierge', 'Golf Simulator', 'Spin Studio', 'Yoga Studio', 'Fitness Center With High-Performance Equipment', 'Indoor Pool', 'Library With Fireplace', 'Doorman', 'Elevator', 'Fitness Center', 'Washer/Dryer', 'Air Conditioning', 'Dishwasher', 'Microwave', 'Hardwood Floors']",Chelsea,https://www.apartments.com/chelsea-new-york-ny/,zls36xz,EOS,https://www.apartments.com/eos-new-york-ny/zls36xz/,4.9,verified,0
1849 2nd Ave,"['Black Granite Countertops/floors In Kitchen', 'White Appliances', 'White Kitchen Cabinets', 'Porcelain Tile In Bathroom', 'Renovated', 'Grey Quartz Counter Tops', 'Quartz Countertops', 'Lounge With Wifi And 2 Sundecks', 'Plank Flooring', 'Stainless Steel Appliances', 'Updated Bathroom Finishes', 'Grey Quartz Countertops', 'Health Club With Pool', 'Outdoor Areas', 'Quartz Countertops In Kitchen', 'Full Marble Bathroom', 'Valet On-Site', 'Package Service', 'Laundry Facilities', 'Property Manager on Site', 'Doorman', 'Concierge', '24 Hour Access', 'On-Site ATM', 'Dry Cleaning Service', 'Maid Service', 'Health Club Discount', 'Elevator', 'Business Center', 'Lounge', 'Multi Use Room', 'Breakfast/Coffee Concierge', 'Fitness Center', 'Sauna', 'Spa', 'Pool', 'Playground', 'Roof Terrace', 'Sundeck', 'Wi-Fi', 'Air Conditioning', 'Heating', 'Intercom', 'Dishwasher', 'Granite Countertops', 'Stainless Steel Appliances', 'Eat-in Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer', 'Quartz Countertops', 'Hardwood Floors', 'Views', 'Double Pane Windows']",Yorkville,https://www.apartments.com/yorkville-new-york-ny/,6z0przr,Normandie Court,https://www.apartments.com/normandie-court-new-york-ny/6z0przr/,5.0,verified,0
345-395 S South End Ave,"['Library', 'Wood floors', 'Walk in closets', 'Bathrooms with subway tile', 'En-Suite Washer and Dryer', 'Hardwood floors', 'Open kitchen layouts', 'Stainless steel appliances', 'Breathtaking water and city views', 'Private balcony', 'Alcove Studio', 'Extra-large floor plan', 'Kitchen with breakfast bar', 'Oversized floor plans and abundant closet space', 'Recently renovated apartment', 'Breathtaking city views', 'Breathtaking water views', 'Quartz counter tops', 'Renovated kitchen', '.Bilt Rewards – Earn Points On Rent', 'High ceilings', 'Renovated bathroom', 'Closed kitchen', 'Fully renovated apartment', 'New custom cabinetry', 'Newly updated windows', 'Ori Expandable Armoire/Work Space', 'Package Service', 'Laundry Facilities', 'Controlled Access', 'Maintenance on site', 'Property Manager on Site', 'Doorman', 'Concierge', '24 Hour Access', 'Pet Care', 'Elevator', 'Business Center', 'Clubhouse', 'Lounge', 'Fitness Center', 'Sauna', 'Pool', 'Sundeck', 'Waterfront', 'High Speed Internet Access', 'Washer/Dryer', 'Air Conditioning', 'Smoke Free', 'Cable Ready', 'Dishwasher', 'Disposal', 'Stainless Steel Appliances', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Hardwood Floors', 'High Ceilings', 'Walk-In Closets', 'Balcony']",Battery Park,https://www.apartments.com/battery-park-new-york-ny/,rlcl211,Gateway Battery Park City,https://www.apartments.com/gateway-battery-park-city-new-york-ny/rlcl211/,4.5,verified,0
1295 5th Ave,"['Bike Storage', 'Community Lounge', 'Concierge', 'Fitness Center', 'Furnished', 'Package Service', 'Laundry Facilities', 'Concierge', 'Furnished Units Available', 'Maid Service', 'Public Transportation', 'Key Fob Entry', 'Lounge', 'Fitness Center', 'Bicycle Storage', 'Wi-Fi', 'Washer/Dryer', 'Air Conditioning', 'Kitchen', 'Instant Hot Water', 'Hardwood Floors', 'Furnished']",East Harlem,https://www.apartments.com/east-harlem-new-york-ny/,qfl5mvw,The Heritage by Common,https://www.apartments.com/the-heritage-by-common-new-york-ny/qfl5mvw/,2.1,verified,0
150 E 34th St,"['Bay windows', 'Dazzling views', 'Fully Renovated', 'Townhouse layout', 'Home Office Space', 'Spacious Bedrooms', 'Spacious floor plans', 'Stainless steel appliances', 'Stone countertops', 'Open kitchen layout', 'Renovated kitchen', 'Custom backsplash', 'Recreation Room', '.Bilt Rewards – Earn Points On Rent', 'Breakfast Nook', 'Private terrace', 'Package Service', 'Laundry Facilities', 'Maintenance on site', 'Property Manager on Site', 'Doorman', 'Concierge', '24 Hour Access', 'Elevator', 'Lounge', 'Stainless Steel Appliances', 'Kitchen', 'Breakfast Nook', 'Office', 'Recreation Room']",Kips Bay,https://www.apartments.com/kips-bay-new-york-ny/,73ymnfy,Marquis Apartments,https://www.apartments.com/marquis-apartments-new-york-ny/73ymnfy/,4.7,verified,0
95 Wall St,"['Build credit score with RentTrack', 'Marble countertops', 'Quartz countertops', 'Swiss elm on white finish package', 'Bike room', 'Closet built-ins', 'East River view', 'Gas stove', 'Moving services with Move Matcher', 'On-site retail', 'Roller shades', 'Bookcase divider', 'Matte black hardware', 'Pet friendly (dog and cat)', 'Self cleaning oven', 'Deposit free with Rhino', 'Espresso hardwood flooring', 'Espresso on sand finish package', 'Frosted glass wall divider', 'Controlled-access building', 'Credit card payments accepted', 'Internet powered by GiGstreem', 'Walk-in closet', 'Washer and dryer', 'Lifestyle services powered by Amenify', 'Wood plank flooring', 'Fitwel Certified', 'Recessed lighting', 'Resident app', 'Stainless steel appliances', 'Tile backsplash', 'Antifog bathroom mirror', 'Dry cleaning service', 'Premium interior', 'Wall Street South view', 'Laundry Facilities', 'Property Manager on Site', 'Doorman', 'Concierge', 'On-Site Retail', 'Dry Cleaning Service', 'Maid Service', 'Elevator', 'Lounge', 'Multi Use Room', 'Storage Space', 'Fitness Center', 'Basketball Court', 'Sundeck', 'High Speed Internet Access', 'Washer/Dryer', 'Smoke Free', 'Stainless Steel Appliances', 'Oven', 'Refrigerator', 'Quartz Countertops', 'Walk-In Closets']",Seaport,https://www.apartments.com/seaport-new-york-ny/,b815kt8,95 Wall,https://www.apartments.com/95-wall-new-york-ny/b815kt8/,4.9,verified,0
12 W 44TH St,"['Wi-Fi', 'Laundry Facilities', 'Maintenance on site', '24 Hour Access', 'Public Transportation', 'Elevator', 'Lounge', 'Fitness Center', 'Private Bathroom', 'Roommate Matching', 'Individual Leases Available', 'High Speed Internet Access', 'Wi-Fi', 'Washer/Dryer Hookup', 'Air Conditioning', 'Heating', 'Smoke Free', 'Satellite TV', 'Tub/Shower', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer', 'Coffee System', 'Hardwood Floors', 'Basement']",Midtown West,https://www.apartments.com/midtown-west-new-york-ny/,nh5b4en,Harrington Co-Living at The Mansfield,https://www.apartments.com/harrington-co-living-at-the-mansfield-new-york-ny/nh5b4en/,5.0,verified,0
208 E 95th St,"['Wi-Fi', 'Furnished Units Available', 'High Speed Internet Access', 'Wi-Fi', 'Washer/Dryer', 'Heating', 'Smoke Free', 'Dishwasher', 'Stainless Steel Appliances', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Instant Hot Water', 'Hardwood Floors', 'Furnished']",Yorkville,https://www.apartments.com/yorkville-new-york-ny/,swzc6j5,208 E 95th St,https://www.apartments.com/208-e-95th-st-new-york-ny/swzc6j5/,4.0,verified,0
116 W 129th St,[],Central Harlem,https://www.apartments.com/central-harlem-new-york-ny/,0pedzv2,WEST 129 STREET,https://www.apartments.com/west-129-street-new-york-ny-unit-5c/0pedzv2/,0,Un-verified,1
1875 Lexington Ave,"['Wi-Fi', 'Furnished Units Available', 'Elevator', 'High Speed Internet Access', 'Wi-Fi', 'Washer/Dryer', 'Air Conditioning', 'Heating', 'Ceiling Fans', 'Smoke Free', 'Cable Ready', 'Tub/Shower', 'Dishwasher', 'Granite Countertops', 'Stainless Steel Appliances', 'Eat-in Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Range', 'Refrigerator', 'Hardwood Floors', 'Furnished']",East Harlem,https://www.apartments.com/east-harlem-new-york-ny/,885ynw3,1875 Lexington Ave,https://www.apartments.com/1875-lexington-ave-new-york-ny/885ynw3/,0,verified,0
